r429462,MBR Gem Park Villa,3 BHK 2103 Sq. Ft. Villa,2103 Sq. Ft.,Rs 79.49 Lac
r429462,MBR Gem Park Villa,3 BHK 1614 Sq. Ft. Villa,1614 Sq. Ft.,Rs 61.00 Lac
r429462,MBR Gem Park Villa,3 BHK 1930 Sq. Ft. Villa,1930 Sq. Ft.,Rs 72.95 Lac
r429462,MBR Gem Park Villa,3 BHK 2103 Sq. Ft. Villa,2103 Sq. Ft.,Rs 79.49 Lac
r429462,MBR Gem Park Villa,4 BHK 3384 Sq. Ft. Villa,3384 Sq. Ft.,Rs 1.27 Cr
r429462,MBR Gem Park Villa,4 BHK 2794 Sq. Ft. Villa,2794 Sq. Ft.,Rs 1.05 Cr
r368966,Godrej Retreat,900 Sq. Ft. Plot,900 Sq. Ft.,Rs 95.00 Lac
r368966,Godrej Retreat,1611 Sq. Ft. Plot,1611 Sq. Ft.,Rs 1.70 Cr
r433763,Runwal 7 Mahalaxmi,2 BHK 755 Sq. Ft. Apartment,755 Sq. Ft.,Rs 3.92 Cr
r433763,Runwal 7 Mahalaxmi,2 BHK 800 Sq. Ft. Apartment,800 Sq. Ft.,Rs 4.32 Cr
r433763,Runwal 7 Mahalaxmi,3 BHK 1299 Sq. Ft. Apartment,1299 Sq. Ft.,Rs 6.86 Cr
r433763,Runwal 7 Mahalaxmi,3 BHK 1417 Sq. Ft. Apartment,1417 Sq. Ft.,Rs 7.44 Cr
r433763,Runwal 7 Mahalaxmi,4 BHK 2082 Sq. Ft. Apartment,2082 Sq. Ft.,Rs 10.83 Cr
r433763,Runwal 7 Mahalaxmi,4 BHK 2093 Sq. Ft. Apartment,2093 Sq. Ft.,Rs 10.88 Cr
r432237,Appaswamy Altezza,2 BHK 1317 Sq. Ft. Apartment,1317 Sq. Ft.,Rs 1.09 Cr
r432237,Appaswamy Altezza,2 BHK 1502 Sq. Ft. Apartment,1502 Sq. Ft.,Rs 1.25 Cr
r432237,Appaswamy Altezza,2 BHK 1580 Sq. Ft. Apartment,1580 Sq. Ft.,Rs 1.31 Cr
r432237,Appaswamy Altezza,3 BHK 1941 Sq. Ft. Apartment,1941 Sq. Ft.,Rs 1.61 Cr
r432237,Appaswamy Altezza,3 BHK 2238 Sq. Ft. Apartment,2238 Sq. Ft.,Rs 1.86 Cr
r432910,Ambuja Neotia Bengal Ambuja Upohar,2 BHK 1843 Sq. Ft. Apartment,1843 Sq. Ft.,Rs 92.15 Lac
r432910,Ambuja Neotia Bengal Ambuja Upohar,3 BHK 2079 Sq. Ft. Apartment,2079 Sq. Ft.,Rs 1.04 Cr
r432910,Ambuja Neotia Bengal Ambuja Upohar,3 BHK 2404 Sq. Ft. Apartment,2404 Sq. Ft.,Rs 1.20 Cr
r432910,Ambuja Neotia Bengal Ambuja Upohar,4 BHK 2927 Sq. Ft. Apartment,2927 Sq. Ft.,Rs 1.46 Cr
r432910,Ambuja Neotia Bengal Ambuja Upohar,4 BHK 3119 Sq. Ft. Apartment,3119 Sq. Ft.,Rs 1.56 Cr
r432910,Ambuja Neotia Bengal Ambuja Upohar,4 BHK 3620 Sq. Ft. Apartment,3620 Sq. Ft.,Rs 1.81 Cr
r417911,Maatr Waters,3 BHK 939 Sq. Ft. Apartment,-,Rs 1.07 Cr
r417911,Maatr Waters,3 BHK 1018 Sq. Ft. Apartment,1018 Sq. Ft.,Rs 1.16 Cr
r435921,Unique Envogue 2,2 BHK 1049 Sq. Ft. Apartment,1049 Sq. Ft.,Rs 1.51 Cr
r435921,Unique Envogue 2,3 BHK 1265 Sq. Ft. Apartment,1265 Sq. Ft.,Rs 1.82 Cr
r435921,Unique Envogue 2,3 BHK 1619 Sq. Ft. Apartment,1619 Sq. Ft.,Rs 2.33 Cr
r435921,Unique Envogue 2,4 BHK 1840 Sq. Ft. Apartment,1840 Sq. Ft.,Rs 2.66 Cr
r412253,VTP Flamante,2 BHK 762 Sq. Ft. Apartment,762 Sq. Ft.,Rs 93.00 Lac
r412253,VTP Flamante,2 BHK 849 Sq. Ft. Apartment,849 Sq. Ft.,Rs 1.04 Cr
r412253,VTP Flamante,3 BHK 1062 Sq. Ft. Apartment,1062 Sq. Ft.,Rs 1.35 Cr
r412253,VTP Flamante,3 BHK 1230 Sq. Ft. Apartment,1230 Sq. Ft.,Rs 1.60 Cr
r412253,VTP Flamante,4 BHK 1793 Sq. Ft. Apartment,1793 Sq. Ft.,Rs 2.24 Cr
r255783,Shri Radha Aqua Garden,2 BHK 1050 Sq. Ft. Apartment,1050 Sq. Ft.,Rs 82.75 Lac
r255783,Shri Radha Aqua Garden,2 BHK 1090 Sq. Ft. Apartment,1090 Sq. Ft.,Rs 85.79 Lac
r255783,Shri Radha Aqua Garden,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 1.17 Cr
r123445,ACE Parkway,2 BHK 1085 Sq. Ft. Apartment,700 Sq. Ft.,Rs 1.63 Cr
r123445,ACE Parkway,3 BHK 2460 Sq. Ft. Apartment,1505 Sq. Ft.,Rs 3.81 Cr
r123445,ACE Parkway,3 BHK 1395 Sq. Ft. Apartment,882 Sq. Ft.,Rs 2.09 Cr
r123445,ACE Parkway,4 BHK 3220 Sq. Ft. Apartment,1994 Sq. Ft.,Rs 4.97 Cr
r394731,LnT Island Cove,2 BHK 734 Sq. Ft. Apartment,734 Sq. Ft.,Rs 3.20 Cr
r394731,LnT Island Cove,2 BHK 857 Sq. Ft. Apartment,857 Sq. Ft.,Rs 3.74 Cr
r394731,LnT Island Cove,3 BHK 1040 Sq. Ft. Apartment,1040 Sq. Ft.,Rs 4.53 Cr
r394731,LnT Island Cove,3 BHK 1127 Sq. Ft. Apartment,1127 Sq. Ft.,Rs 4.91 Cr
r394731,LnT Island Cove,309 Sq. Ft. Retail Shop,309 Sq. Ft.,Price on Request
r385201,Ajmera Manhattan,2 BHK 718 Sq. Ft. Apartment,718 Sq. Ft.,Rs 2.06 Cr
r385201,Ajmera Manhattan,2 BHK 750 Sq. Ft. Apartment,750 Sq. Ft.,Rs 2.15 Cr
r385201,Ajmera Manhattan,3 BHK 977 Sq. Ft. Apartment,977 Sq. Ft.,Rs 2.98 Cr
r385201,Ajmera Manhattan,3 BHK 1122 Sq. Ft. Apartment,1122 Sq. Ft.,Rs 3.42 Cr
r389418,Kalpataru Vivant,1 BHK 439 Sq. Ft. Apartment,439 Sq. Ft.,Rs 1.49 Cr
r389418,Kalpataru Vivant,1 BHK 435 Sq. Ft. Apartment,435 Sq. Ft.,Rs 1.48 Cr
r389418,Kalpataru Vivant,2 BHK 616 Sq. Ft. Apartment,616 Sq. Ft.,Rs 2.09 Cr
r389418,Kalpataru Vivant,2 BHK 759 Sq. Ft. Apartment,759 Sq. Ft.,Rs 2.58 Cr
r389418,Kalpataru Vivant,3 BHK 911 Sq. Ft. Apartment,911 Sq. Ft.,Rs 3.19 Cr
r389418,Kalpataru Vivant,3 BHK 1076 Sq. Ft. Apartment,1076 Sq. Ft.,Rs 3.77 Cr
r407880,Elite Pride Ajmer Road,3 BHK 761 Sq. Ft. Apartment,761 Sq. Ft.,Rs 61.26 Lac
r407880,Elite Pride Ajmer Road,3 BHK 1070 Sq. Ft. Apartment,1070 Sq. Ft.,Rs 86.12 Lac
r142535,Pacifica Aurum Pride Towers,2 BHK 1147 Sq. Ft. Apartment,1147 Sq. Ft.,Rs 43.81 Lac
r142535,Pacifica Aurum Pride Towers,2 BHK 1361 Sq. Ft. Apartment,1361 Sq. Ft.,Rs 51.99 Lac
r142535,Pacifica Aurum Pride Towers,3 BHK 1441 Sq. Ft. Apartment,1441 Sq. Ft.,Rs 55.76 Lac
r142535,Pacifica Aurum Pride Towers,3 BHK 1468 Sq. Ft. Apartment,1468 Sq. Ft.,Rs 56.81 Lac
r429636,Brigade Tech Boulevard,3674 Sq. Ft. Office Space,3674 Sq. Ft.,Price on Request
r410064,Vivaan Aura,2 BHK 740 Sq. Ft. Apartment,740 Sq. Ft.,Rs 53.00 Lac
r410064,Vivaan Aura,2 BHK 750 Sq. Ft. Apartment,750 Sq. Ft.,Rs 54.00 Lac
r410064,Vivaan Aura,3 BHK 974 Sq. Ft. Apartment,974 Sq. Ft.,Rs 71.00 Lac
r428412,Signature Global Titanium SPR,3 BHK 2780 Sq. Ft. Apartment,2780 Sq. Ft.,Rs 4.73 Cr
r428412,Signature Global Titanium SPR,4 BHK 3780 Sq. Ft. Apartment,3780 Sq. Ft.,Rs 6.43 Cr
r403416,Casagrand Aria,1 BHK 526 Sq. Ft. Apartment,526 Sq. Ft.,Rs 24.15 Lac
r403416,Casagrand Aria,1 BHK 534 Sq. Ft. Apartment,534 Sq. Ft.,Rs 24.52 Lac
r403416,Casagrand Aria,2 BHK 828 Sq. Ft. Apartment,828 Sq. Ft.,Rs 38.02 Lac
r403416,Casagrand Aria,2 BHK 1008 Sq. Ft. Apartment,1008 Sq. Ft.,Rs 46.29 Lac
r386996,Sumadhura Folium,1 BHK 578 Sq. Ft. Apartment,372 Sq. Ft.,Rs 72.25 Lac
r386996,Sumadhura Folium,1 BHK 935 Sq. Ft. Apartment,641 Sq. Ft.,Rs 1.17 Cr
r386996,Sumadhura Folium,2 BHK 1248 Sq. Ft. Apartment,847 Sq. Ft.,Rs 1.56 Cr
r386996,Sumadhura Folium,2 BHK 1270 Sq. Ft. Apartment,848 Sq. Ft.,Rs 1.59 Cr
r386996,Sumadhura Folium,3 BHK 1687 Sq. Ft. Apartment,1156 Sq. Ft.,Rs 2.11 Cr
r386996,Sumadhura Folium,3 BHK 1700 Sq. Ft. Apartment,1156 Sq. Ft.,Rs 2.13 Cr
r386996,Sumadhura Folium,4 BHK 1950 Sq. Ft. Apartment,1225 Sq. Ft.,Rs 2.44 Cr
r386996,Sumadhura Folium,4 BHK 1930 Sq. Ft. Apartment,1225 Sq. Ft.,Rs 2.41 Cr
r411343,Merlin Regalia,1 BHK 615 Sq. Ft. Apartment,615 Sq. Ft.,Rs 39.05 Lac
r411343,Merlin Regalia,2 BHK 855 Sq. Ft. Apartment,855 Sq. Ft.,Rs 54.29 Lac
r411343,Merlin Regalia,2 BHK 1161 Sq. Ft. Apartment,733 Sq. Ft.,Rs 73.72 Lac
r411343,Merlin Regalia,3 BHK 1343 Sq. Ft. Apartment,844 Sq. Ft.,Rs 85.28 Lac
r411343,Merlin Regalia,3 BHK 1886 Sq. Ft. Apartment,1123 Sq. Ft.,Rs 1.20 Cr
r404811,APR Praveens Eterno,4 BHK 3405 Sq. Ft. Villa,3405 Sq. Ft.,Rs 3.40 Cr
r404811,APR Praveens Eterno,4 BHK 3700 Sq. Ft. Villa,3700 Sq. Ft.,Rs 3.70 Cr
r404811,APR Praveens Eterno,4 BHK 3712 Sq. Ft. Villa,3712 Sq. Ft.,Rs 3.71 Cr
r422935,SSVR Niyaara,2 BHK 1180 Sq. Ft. Apartment,1180 Sq. Ft.,Rs 97.93 Lac
r422935,SSVR Niyaara,2 BHK 1240 Sq. Ft. Apartment,1240 Sq. Ft.,Rs 1.03 Cr
r422935,SSVR Niyaara,3 BHK 1410 Sq. Ft. Apartment,1410 Sq. Ft.,Rs 1.17 Cr
r422935,SSVR Niyaara,3 BHK 1635 Sq. Ft. Apartment,1635 Sq. Ft.,Rs 1.36 Cr
r321459,Salarpuria Sattva Serene Life,1200 Sq. Ft. Plot,1200 Sq. Ft.,Price on Request
r321459,Salarpuria Sattva Serene Life,2325 Sq. Ft. Plot,2325 Sq. Ft.,Price on Request
r321459,Salarpuria Sattva Serene Life,3875 Sq. Ft. Plot,3875 Sq. Ft.,Price on Request
r434421,Avantika The Emerald,2 BHK 1093 Sq. Ft. Apartment,1093 Sq. Ft.,Rs 74.32 Lac
r434421,Avantika The Emerald,2 BHK 1160 Sq. Ft. Apartment,1160 Sq. Ft.,Rs 78.88 Lac
r6206,Parx Laureate,3 BHK 3195 Sq. Ft. Apartment,1692 Sq. Ft.,Rs 5.20 Cr
r6206,Parx Laureate,3 BHK 3205 Sq. Ft. Apartment,1700 Sq. Ft.,Rs 5.21 Cr
r6206,Parx Laureate,4 BHK 3850 Sq. Ft. Apartment,2120 Sq. Ft.,Rs 6.26 Cr
r6206,Parx Laureate,4 BHK 4545 Sq. Ft. Apartment,2420 Sq. Ft.,Rs 7.39 Cr
r9584,Kasturi Eon Homes,2 BHK 839 Sq. Ft. Apartment,839 Sq. Ft.,Rs 91.31 L
r9584,Kasturi Eon Homes,3 BHK 973 Sq. Ft. Apartment,973 Sq. Ft.,Rs 1.05 Cr
r9584,Kasturi Eon Homes,3 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 1.25 Cr
r428573,Ekarth Sarvam,4 BHK 3599 Sq. Ft. Apartment,3599 Sq. Ft.,Rs 1.72 Cr
r428573,Ekarth Sarvam,4 BHK 4000 Sq. Ft. Apartment,4000 Sq. Ft.,Rs 1.92 Cr
r425957,Kings County,3 BHK 1093 Sq. Ft. Apartment,1093 Sq. Ft.,Rs 1.40 Cr
r425957,Kings County,3 BHK 1195 Sq. Ft. Apartment,1195 Sq. Ft.,Rs 1.53 Cr
r425957,Kings County,4 BHK 1540 Sq. Ft. Apartment,1540 Sq. Ft.,Rs 1.95 Cr
r433641,Uchdpl Eden,3 BHK 1750 Sq. Ft. Apartment,1019 Sq. Ft.,Rs 1.40 Cr
r433641,Uchdpl Eden,3 BHK 1774 Sq. Ft. Apartment,1019 Sq. Ft.,Rs 1.42 Cr
r276781,Silverstone Springhill,661 Sq. Ft. Plot,661 Sq. Ft.,Price on Request
r276781,Silverstone Springhill,1136 Sq. Ft. Plot,1136 Sq. Ft.,Price on Request
r418023,Pride World City Montreal,2 BHK 1010 Sq. Ft. Apartment,1010 Sq. Ft.,Rs 1.09 Cr
r418023,Pride World City Montreal,2 BHK 1020 Sq. Ft. Apartment,1020 Sq. Ft.,Rs 1.10 Cr
r418023,Pride World City Montreal,3 BHK 1221 Sq. Ft. Apartment,1221 Sq. Ft.,Rs 1.32 Cr
r418023,Pride World City Montreal,3 BHK 1357 Sq. Ft. Apartment,1357 Sq. Ft.,Rs 1.45 Cr
r418023,Pride World City Montreal,4 BHK 1783 Sq. Ft. Apartment,1783 Sq. Ft.,Rs 1.90 Cr
r418023,Pride World City Montreal,4 BHK 1949 Sq. Ft. Apartment,1949 Sq. Ft.,Rs 2.08 Cr
r437351,Puravankara Purva Heights,2 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 94.11 L
r437351,Puravankara Purva Heights,2 BHK 1300 Sq. Ft. Apartment,1300 Sq. Ft.,Rs 1.06 Cr
r437351,Puravankara Purva Heights,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 1.22 Cr
r437351,Puravankara Purva Heights,3 BHK 2396 Sq. Ft. Apartment,2396 Sq. Ft.,Rs 1.96 Cr
r437351,Puravankara Purva Heights,4 BHK 2565 Sq. Ft. Apartment,2565 Sq. Ft.,Rs 2.09 Cr
r437351,Puravankara Purva Heights,4 BHK 2594 Sq. Ft. Apartment,2594 Sq. Ft.,Rs 2.12 Cr
r413924,Vakil Whispering Woods,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Rs 41.10 Lac
r413924,Vakil Whispering Woods,2 BHK 1356 Sq. Ft. Apartment,1356 Sq. Ft.,Rs 55.60 Lac
r377796,Adarsh Park Heights,2 BHK 1387 Sq. Ft. Apartment,1387 Sq. Ft.,Rs 1.70 Cr
r377796,Adarsh Park Heights,2 BHK 1310 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 1.61 Cr
r377796,Adarsh Park Heights,3 BHK 1800 Sq. Ft. Apartment,1800 Sq. Ft.,Rs 2.19 Cr
r377796,Adarsh Park Heights,3 BHK 1860 Sq. Ft. Apartment,1860 Sq. Ft.,Rs 2.26 Cr
r405181,M3M Golf Hills,3 BHK 2260 Sq. Ft. Apartment,2260 Sq. Ft.,Rs 3.67 Cr
r405181,M3M Golf Hills,3 BHK 2365 Sq. Ft. Apartment,2365 Sq. Ft.,Rs 3.84 Cr
r405181,M3M Golf Hills,4 BHK 2685 Sq. Ft. Apartment,2685 Sq. Ft.,Rs 4.36 Cr
r407935,Sowparnika Life On The Green,5 BHK 2136 Sq. Ft. Villa,2136 Sq. Ft.,Rs 2.03 Cr
r407935,Sowparnika Life On The Green,5 BHK 2483 Sq. Ft. Villa,2483 Sq. Ft.,Rs 2.36 Cr
r407935,Sowparnika Life On The Green,5 BHK 2141 Sq. Ft. Villa,2141 Sq. Ft.,Rs 2.03 Cr
r420326,Rajapushpa Casa Luxura,4 BHK 5735 Sq. Ft. Apartment,5735 Sq. Ft.,Rs 7.45 Cr
r420326,Rajapushpa Casa Luxura,4 BHK 7790 Sq. Ft. Apartment,7790 Sq. Ft.,Rs 10.13 Cr
r383498,KSR Signature 4,2 BHK 1122 Sq. Ft. Apartment,1122 Sq. Ft.,Rs 78.53 Lac
r383498,KSR Signature 4,2 BHK 1223 Sq. Ft. Apartment,1223 Sq. Ft.,Rs 85.60 Lac
r383498,KSR Signature 4,3 BHK 1507 Sq. Ft. Apartment,1507 Sq. Ft.,Rs 1.05 Cr
r383498,KSR Signature 4,3 BHK 2203 Sq. Ft. Apartment,2203 Sq. Ft.,Rs 1.54 Cr
r429503,Oceanus Tranquil Apartment,2 BHK 1153 Sq. Ft. Apartment,1153 Sq. Ft.,Rs 72.76 Lac
r429503,Oceanus Tranquil Apartment,2 BHK 1334 Sq. Ft. Apartment,1334 Sq. Ft.,Rs 83.48 Lac
r429503,Oceanus Tranquil Apartment,3 BHK 1710 Sq. Ft. Apartment,1710 Sq. Ft.,Rs 1.06 Cr
r378799,ASBL Spectra,3 BHK 1980 Sq. Ft. Apartment,1980 Sq. Ft.,Rs 1.02 Cr
r378799,ASBL Spectra,3 BHK 2220 Sq. Ft. Apartment,2220 Sq. Ft.,Rs 1.14 Cr
r403765,Sureka Sunrise Aura,2 BHK 677 Sq. Ft. Apartment,677 Sq. Ft.,Rs 41.21 Lac
r403765,Sureka Sunrise Aura,3 BHK 820 Sq. Ft. Apartment,820 Sq. Ft.,Rs 49.94 Lac
r403765,Sureka Sunrise Aura,3 BHK 964 Sq. Ft. Apartment,964 Sq. Ft.,Rs 58.71 Lac
r382340,Shubh Nirvana,3 BHK 1029 Sq. Ft. Apartment,1029 Sq. Ft.,Rs 1.46 Cr
r382340,Shubh Nirvana,3 BHK 1238 Sq. Ft. Apartment,1238 Sq. Ft.,Rs 1.76 Cr
r382340,Shubh Nirvana,4 BHK 1523 Sq. Ft. Apartment,1523 Sq. Ft.,Rs 2.17 Cr
r136575,Ashiana Anmol Phase 2,2 BHK 1205 Sq. Ft. Apartment,780 Sq. Ft.,Rs 1.08 Cr
r136575,Ashiana Anmol Phase 2,2 BHK 1275 Sq. Ft. Apartment,791 Sq. Ft.,Rs 1.10 Cr
r136575,Ashiana Anmol Phase 2,3 BHK 1527 Sq. Ft. Apartment,996 Sq. Ft.,Rs 1.42 Cr
r136575,Ashiana Anmol Phase 2,3 BHK 1776 Sq. Ft. Apartment,1180 Sq. Ft.,Rs 1.74 Cr
r136575,Ashiana Anmol Phase 2,3 BHK 1884 Sq. Ft. Apartment,1262 Sq. Ft.,Rs 1.87 Cr
r397102,Kalpataru Oceana,4 BHK 2129 Sq. Ft. Apartment,2129 Sq. Ft.,Rs 16.50 Cr
r397102,Kalpataru Oceana,5 BHK 3553 Sq. Ft. Apartment,3553 Sq. Ft.,Rs 27.53 Cr
r397102,Kalpataru Oceana,5 BHK 3584 Sq. Ft. Apartment,3584 Sq. Ft.,Rs 27.77 Cr
r419976,Sanil Antalya Next,1 BHK 322 Sq. Ft. Apartment,322 Sq. Ft.,Price on Request
r419976,Sanil Antalya Next,2 BHK 725 Sq. Ft. Apartment,725 Sq. Ft.,Price on Request
r419976,Sanil Antalya Next,3 BHK 970 Sq. Ft. Apartment,970 Sq. Ft.,Price on Request
r419976,Sanil Antalya Next,4 BHK 1294 Sq. Ft. Apartment,1294 Sq. Ft.,Price on Request
r420440,Rainbow Green Meadows,1337 Sq. Ft. Plot,1337 Sq. Ft.,Rs 61.77 Lac
r420440,Rainbow Green Meadows,2507 Sq. Ft. Plot,2507 Sq. Ft.,Rs 1.15 Cr
r344649,L And T Rejuve 360,2 BHK 750 Sq. Ft. Apartment,750 Sq. Ft.,Rs 1.66 Cr
r344649,L And T Rejuve 360,2 BHK 756 Sq. Ft. Apartment,756 Sq. Ft.,Rs 1.67 Cr
r344649,L And T Rejuve 360,2 BHK 612 Sq. Ft. Apartment,612 Sq. Ft.,Rs 1.35 Cr
r344649,L And T Rejuve 360,3 BHK 976 Sq. Ft. Apartment,976 Sq. Ft.,Rs 2.16 Cr
r344649,L And T Rejuve 360,3 BHK 1024 Sq. Ft. Apartment,1024 Sq. Ft.,Rs 2.26 Cr
r344649,L And T Rejuve 360,3 BHK 1261 Sq. Ft. Apartment,1261 Sq. Ft.,Rs 2.79 Cr
r411200,Kolte Patil 24K Altura,3 BHK 1136 Sq. Ft. Apartment,1136 Sq. Ft.,Rs 1.98 Cr
r411200,Kolte Patil 24K Altura,3 BHK 1374 Sq. Ft. Apartment,1374 Sq. Ft.,Rs 2.40 Cr
r411200,Kolte Patil 24K Altura,4 BHK 1695 Sq. Ft. Apartment,1695 Sq. Ft.,Rs 2.70 Cr
r411200,Kolte Patil 24K Altura,4 BHK 2166 Sq. Ft. Apartment,2166 Sq. Ft.,Rs 3.05 Cr
r395385,Eros Sampoornam,2 BHK 835 Sq. Ft. Apartment,700 Sq. Ft.,Rs 68.82 Lac
r395385,Eros Sampoornam,2 BHK 855 Sq. Ft. Apartment,710 Sq. Ft.,Rs 70.47 Lac
r395385,Eros Sampoornam,2 BHK 1060 Sq. Ft. Apartment,850 Sq. Ft.,Rs 92.38 Lac
r395385,Eros Sampoornam,2 BHK 1070 Sq. Ft. Apartment,860 Sq. Ft.,Rs 93.25 Lac
r395385,Eros Sampoornam,3 BHK 1425 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 1.15 Cr
r395385,Eros Sampoornam,3 BHK 1435 Sq. Ft. Apartment,1170 Sq. Ft.,Rs 1.16 Cr
r395385,Eros Sampoornam,3 BHK 1560 Sq. Ft. Apartment,1250 Sq. Ft.,Rs 1.26 Cr
r395385,Eros Sampoornam,3 BHK 1765 Sq. Ft. Apartment,1400 Sq. Ft.,Rs 1.43 Cr
r395385,Eros Sampoornam,3 BHK 1800 Sq. Ft. Apartment,1450 Sq. Ft.,Rs 1.46 Cr
r379657,Signature Global City 92,2 BHK 1197 Sq. Ft. Ind Floor,959 Sq. Ft.,Rs 1.50 Cr
r379657,Signature Global City 92,2 BHK 1190 Sq. Ft. Ind Floor,1010 Sq. Ft.,Rs 1.49 Cr
r379657,Signature Global City 92,3 BHK 1385 Sq. Ft. Ind Floor,1091 Sq. Ft.,Rs 1.73 Cr
r379657,Signature Global City 92,3 BHK 1432 Sq. Ft. Ind Floor,1190 Sq. Ft.,Rs 1.79 Cr
r411898,Anvita Ivana,2 BHK 1260 Sq. Ft. Apartment,1260 Sq. Ft.,Rs 88.19 Lac
r411898,Anvita Ivana,2 BHK 1400 Sq. Ft. Apartment,1400 Sq. Ft.,Rs 97.99 Lac
r411898,Anvita Ivana,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 1.15 Cr
r411898,Anvita Ivana,3 BHK 2600 Sq. Ft. Apartment,2600 Sq. Ft.,Rs 1.82 Cr
r411898,Anvita Ivana,3 BHK 1890 Sq. Ft. Apartment,1890 Sq. Ft.,Rs 1.32 Cr
r411898,Anvita Ivana,3 BHK 3570 Sq. Ft. Apartment,3570 Sq. Ft.,Rs 2.50 Cr
r411898,Anvita Ivana,4 BHK 3860 Sq. Ft. Apartment,3860 Sq. Ft.,Rs 2.70 Cr
r411898,Anvita Ivana,4 BHK 5090 Sq. Ft. Apartment,5090 Sq. Ft.,Rs 3.56 Cr
r423388,Puri Diplomatic Residences,3 BHK 2282 Sq. Ft. Apartment,2282 Sq. Ft.,Rs 4.23 Cr
r423388,Puri Diplomatic Residences,3 BHK 2440 Sq. Ft. Apartment,2440 Sq. Ft.,Rs 4.75 Cr
r423388,Puri Diplomatic Residences,4 BHK 3475 Sq. Ft. Apartment,3475 Sq. Ft.,Rs 7.30 Cr
r423473,Anant Raj The Estate Residences,4 BHK 4781 Sq. Ft. Apartment,4781 Sq. Ft.,Rs 10.52 Cr
r423473,Anant Raj The Estate Residences,4 BHK 3710 Sq. Ft. Apartment,3710 Sq. Ft.,Rs 8.16 Cr
r422232,Trishala Trilok,3 BHK 2200 Sq. Ft. Apartment,2200 Sq. Ft.,Rs 1.54 Cr
r422232,Trishala Trilok,4 BHK 3150 Sq. Ft. Apartment,3150 Sq. Ft.,Rs 2.20 Cr
r422232,Trishala Trilok,4 BHK 4150 Sq. Ft. Apartment,4150 Sq. Ft.,Rs 2.90 Cr
r397273,Praneeth Pranav Grove Park,3 BHK 1757 Sq. Ft. Villa,1757 Sq. Ft.,Rs 1.27 Cr
r397273,Praneeth Pranav Grove Park,3 BHK 1902 Sq. Ft. Villa,1902 Sq. Ft.,Rs 1.37 Cr
r397273,Praneeth Pranav Grove Park,4 BHK 2115 Sq. Ft. Villa,2115 Sq. Ft.,Rs 1.52 Cr
r397273,Praneeth Pranav Grove Park,4 BHK 3552 Sq. Ft. Villa,3552 Sq. Ft.,Rs 2.56 Cr
r434528,Sristi SR Haven,2 BHK 1038 Sq. Ft. Apartment,1038 Sq. Ft.,Price on Request
r434528,Sristi SR Haven,2 BHK 1255 Sq. Ft. Apartment,1255 Sq. Ft.,Price on Request
r434528,Sristi SR Haven,3 BHK 1477 Sq. Ft. Apartment,1477 Sq. Ft.,Price on Request
r434528,Sristi SR Haven,3 BHK 1730 Sq. Ft. Apartment,1730 Sq. Ft.,Price on Request
r41300,Raheja Imperia,3 BHK 1414 Sq. Ft. Apartment,1414 Sq. Ft.,Rs 8.07 Cr
r41300,Raheja Imperia,3 BHK 1519 Sq. Ft. Apartment,1519 Sq. Ft.,Rs 8.66 Cr
r41300,Raheja Imperia,4 BHK 1931 Sq. Ft. Apartment,1931 Sq. Ft.,Rs 11.02 Cr
r41300,Raheja Imperia,4 BHK 1940 Sq. Ft. Apartment,1940 Sq. Ft.,Rs 11.07 Cr
r412499,Akruthi Sri Vatsa,2 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 57.20 Lac
r412499,Akruthi Sri Vatsa,2 BHK 1300 Sq. Ft. Apartment,1300 Sq. Ft.,Rs 67.60 Lac
r412499,Akruthi Sri Vatsa,3 BHK 1595 Sq. Ft. Apartment,1595 Sq. Ft.,Rs 82.94 Lac
r412499,Akruthi Sri Vatsa,3 BHK 1660 Sq. Ft. Apartment,1660 Sq. Ft.,Rs 86.32 Lac
r371344,BSCPL Bollineni Zion,2 BHK 885 Sq. Ft. Apartment,885 Sq. Ft.,Rs 60.10 Lac
r371344,BSCPL Bollineni Zion,2 BHK 910 Sq. Ft. Apartment,910 Sq. Ft.,Rs 61.80 Lac
r371344,BSCPL Bollineni Zion,3 BHK 1075 Sq. Ft. Apartment,1075 Sq. Ft.,Rs 72.10 Lac
r371344,BSCPL Bollineni Zion,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 1.07 Cr
r388655,Tejase Tranquil Creek,3 BHK 1810 Sq. Ft. Apartment,1810 Sq. Ft.,Rs 99.53 Lac
r388655,Tejase Tranquil Creek,3 BHK 1965 Sq. Ft. Apartment,1965 Sq. Ft.,Rs 1.08 Cr
r438325,Brahma Miracle Mile,1000 Sq. Ft. Office Space,1000 Sq. Ft.,Rs 2.50 Cr
