project_id,Phase,proj_name,proj_city,Builder website,Project Page,MB  Phase 1,MB  Phase 2,MB  Phase 3,MB  Phase 4,Housing  1,Housing  2,Housing  3,Housing  4,SQ   Phase 1,SQ   Phase 2,SQ   Phase 3,SQ   Phase 4
375918,Single phase,Aparna Sarovar Zicon,Hyderabad,,,https://www.magicbricks.com/aparna-sarovar-zicon-nallagandla-hyderabad-pdpid-4d4235323530393533,,,,,,,,,,,
376104,Single phase,Modi Serene Park,Hyderabad,,,https://www.magicbricks.com/modi-serene-park-ghatkesar-hyderabad-pdpid-4d4235313835303937?source=newhomes&section=image&position=mainsrp,,,,,,,,,,,
376145,Single phase,Shriram The Poem,Bangalore,,,https://www.magicbricks.com/the-poem-by-shriram-properties-jalahalli-bangalore-pdpid-4d4235343035333633,,,,,,,,,,,
376373,Single phase,Vertex Viraat,Hyderabad,,,https://www.magicbricks.com/vertex-viraat-miyapur-hyderabad-pdpid-4d4235333830363935?source=newhomes&section=image&position=mainsrp,,,,,,,,,,,
376632,Single phase,Dreamland Harnarain Aeropolis,ROI,,,https://www.magicbricks.com/harnarain-aeropolis-pindra-varanasi-pdpid-4d4235333038313331,,,,,,,,,,,
376683,Single phase,Solaris Plus,ROI,,,https://www.magicbricks.com/solaris-plus-vasna-bhayli-main-road-vadodara-pdpid-4d4235323538303637,,,,,,,,,,,
376821,Single phase,ATS Kingston Heath,Noida,,,https://www.magicbricks.com/ats-kingston-heath-sector-150-noida-pdpid-4d4235323532363433,,,,,,,,,,,
377050,Single phase,Benchmark Aspire,Kolkata,,,https://www.magicbricks.com/benchmark-aspire-salt-lake-city-kolkata-pdpid-4d4235333236333231,,,,,,,,,,,
377188,Single phase,The Celest,ROI,,,https://www.magicbricks.com/apex-celest-gajuwaka-visakhapatnam-pdpid-4d4235303833323134,,,,,,,,,,,
377702,Single phase,Sobha Manhattan Towers Town Park,Bangalore South,,,https://www.magicbricks.com/sobha-manhattan-towers-town-park-hosur-road-bangalore-pdpid-4d4235333933353435,,,,,,,,,,,
377935,Single phase,Kala Sagar Skies,Ahmedabad (All),,,https://www.magicbricks.com/v3-kalasagar-skies-chandkheda-ahmedabad-pdpid-4d4235333134383039,,,,,,,,,,,
378115,Single phase,Hallmark Skyrena,Hyderabad,,,https://www.magicbricks.com/hallmark-skyrena-narsingi-hyderabad-pdpid-4d4235333030323439,,,,,,,,,,,
378409,Single phase,Ace Starlit,Noida,,,https://www.magicbricks.com/ace-starlit-sector-152-noida-pdpid-4d4235323930333931,,,,,,,,,,,
378411,Single phase,Ecolife Eon Akash,Bangalore,,,https://www.magicbricks.com/eon-akash-b-and-c-varthur-bangalore-pdpid-4d4235343231383231,,,,,,,,,,,
378617,Single phase,Suchirindia The Tales of Greek,Hyderabad,,,https://www.magicbricks.com/suchirindia-the-tales-of-greek-satamrai-hyderabad-pdpid-4d4235323136373837,,,,,,,,,,,
378890,Single phase,Green Field Diamond Avenue,ROI,,,https://www.magicbricks.com/greenfield-diamond-avenue-pattanam-coimbatore-pdpid-4d4235333333373739,,,,,,,,,,,
378931,Single phase,L and T Veridian at Emerald Isle,Central Mumbai,,,https://www.magicbricks.com/l-&-t-veridian-at-emerald-isle-powai-mumbai-pdpid-4d4235343136393835,,,,,,,,,,,
379234,Single phase,Sri Vathsas Sterling Abode,Hyderabad,,,https://www.magicbricks.com/sri-vathsas-sterling-abode-yapral-hyderabad-pdpid-4d4235323936343239,,,,,,,,,,,
379240,Single phase,Provident Sunworth City,Bangalore,,,https://www.magicbricks.com/provident-sunworth-mysore-road-bangalore-pdpid-4d4235303139333735,,,,,,,,,,,
379347,Single phase,ARV Uthville,Pune East,,,https://www.magicbricks.com/arv-uthville-kharadi-pune-pdpid-4d4235333234333731,,,,,,,,,,,
379399,Single phase,Sattva Ashraya,Bangalore,,,https://www.magicbricks.com/sattva-ashraya-bidadi-ramanagara-pdpid-4d4235333132363531,,,,,,,,,,,
379586,Single phase,Excellaa Tremont,Pune East,,,https://www.magicbricks.com/excellaa-tremont-keshav-nagar-pune-pdpid-4d4235323933343639,,,,,,,,,,,
379597,Single phase,Agarwal Floresta,Western Mumbai,,,https://www.magicbricks.com/agarwal-floresta-maple-goregaon-east-mumbai-pdpid-4d4235333135333539,,,,,,,,,,,
379727,Single phase,Gothic Pentagon Clouds,Hyderabad,,,https://www.magicbricks.com/gothic-pentagon-clouds-bachupally-hyderabad-pdpid-4d4235323933343135,,,,,,,,,,,
379760,Single phase,Hallmark Treasor,Hyderabad,,,https://www.magicbricks.com/hallmark-treasor-narsingi-hyderabad-pdpid-4d4235333030363431,,,,,,,,,,,
379918,Single phase,Nimbus Express Park View 2 Low Rise,Noida,,,https://www.magicbricks.com/nimbus-express-park-view-ii-low-rise-chi-5-greater-noida-pdpid-4d4235333332343933,,,,,,,,,,,
379927,Single phase,Prescon Midtown Bay,Mumbai South,,,https://www.magicbricks.com/rising-sun-midtown-bay-mahim-mumbai-pdpid-4d4235343131323637,,,,,,,,,,,
380395,Single phase,Vision Aristo,Pune West,,,https://www.magicbricks.com/vision-aristo-ravet-pune-pdpid-4d4235333037373731,,,,,,,,,,,
380808,Single phase,Swati Senor,Ahmedabad West,,,https://www.magicbricks.com/swati-senor-ambli-bopal-road-ahmedabad-pdpid-4d4235333139353335,,,,,,,,,,,
380922,Single phase,Silpas Kalpavriksha,Hyderabad,,,https://www.magicbricks.com/shanta-silpas-kalpavriksha-bahadurpally-hyderabad-pdpid-4d4235333234343239,,,,,,,,,,,
381481,Single phase,Platinum 53 West,Western Mumbai,,,https://www.magicbricks.com/platinum-53-west-andheri-west-mumbai-pdpid-4d4235333138323031,,,,,,,,,,,
381615,Single phase,Kunal The Canary,Pune West,,,https://www.magicbricks.com/kunal-the-canary-balewadi-pune-pdpid-4d4235333234363933,,,,,,,,,,,
381755,Single phase,GK Aarcon,Pune West,,,https://www.magicbricks.com/gk-aarcon-punawale-pune-pdpid-4d4235333234373533,,,,,,,,,,,
381799,Single phase,DRA D Elite,Chennai South,,,https://www.magicbricks.com/dra-d-elite-sholinganallur-chennai-pdpid-4d4235333234323939,,,,,,,,,,,
382046,Single phase,ATS Homekraft Pious Orchards,Noida,,,https://www.magicbricks.com/ats-pious-orchards-sector-150-noida-pdpid-4d4235333235383039,,,,,,,,,,,
382172,Single phase,Sukhwani Kingsley,Pune North,,,https://www.magicbricks.com/sukhwani-kingsley-thergaon-pune-pdpid-4d4235333234333239,,,,,,,,,,,
382236,Single phase,Merlin Rise,Kolkata,,,https://www.magicbricks.com/merlin-rise-sports-republic-phase-1-a-rajarhat-kolkata-pdpid-4d4235343136313939,,,,,,,,,,,
382262,Single phase,Suraj Vitalis,Mumbai South,,,https://www.magicbricks.com/vitalis-mahim-mumbai-pdpid-4d4235333235373039,,,,,,,,,,,
382710,Single phase,VTP Verve,Pune West,,,https://www.magicbricks.com/vtp-skylights-verve-baner-pune-pdpid-4d4235333234393139,,,,,,,,,,,
382816,Single phase,Srijan Botanica,Kolkata South,,,https://www.magicbricks.com/botanica-em-bypass-kolkata-pdpid-4d4235323731353533,,,,,,,,,,,
382996,Single phase,Regents Park Kharghar,Mumbai(All),,,https://www.magicbricks.com/metro-regents-park-kharghar-navi-mumbai-pdpid-4d4235333236363433,,,,,,,,,,,
383398,Single phase,Praneeth Kkrs Pranav Jaitra,Hyderabad,,,https://www.magicbricks.com/praneeth-kkrs-pranav-jaitra-hyder-nagar-hyderabad-pdpid-4d4235333234383533,,,,,,,,,,,
383662,Single phase,Primark Eco Nest,Hyderabad,,,https://www.magicbricks.com/primarks-eco-nest-kompally-hyderabad-pdpid-4d4235333332373533,,,,,,,,,,,
383708,Single phase,Aparna Zenon,Hyderabad,,,https://www.magicbricks.com/aparna-zenon-puppalaguda-hyderabad-pdpid-4d4235333234393831,,,,,,,,,,,
383882,Single phase,Rustomjee Uptown Urbania,Thane,,,https://www.magicbricks.com/rustomjee-uptown-urbania-thane-west-thane-pdpid-4d4235333234383831,,,,,,,,,,,
383939,Single phase,Concorde Opus 2,Bangalore,,,https://www.magicbricks.com/concorde-opus-ii-kanakapura-road-bangalore-pdpid-4d4235333338333833,,,,,,,,,,,
383945,Single phase,Eden Willow Estate,Kolkata,,,https://www.magicbricks.com/eden-willow-estate-sonarpur-kolkata-pdpid-4d4235333935323435,,,,,,,,,,,
384098,Single phase,Roseate Homes,ROI,,,https://www.magicbricks.com/roseate-homes-gazipur-zirakpur-pdpid-4d4235333930323731,,,,,,,,,,,
384290,Single phase,Godrej Park Retreat,Bangalore,,,https://www.magicbricks.com/godrej-park-retreat-sarjapur-road-bangalore-pdpid-4d4235333236323037,,,,,,,,,,,
384755,Single phase,Ace Abode,Pune West,,,https://www.magicbricks.com/jhamtani-ace-abode-kiwale-pune-pdpid-4d4235333236313135,,,,,,,,,,,
384964,Single phase,Sheth Vasant Blossom,Western Mumbai,,,https://www.magicbricks.com/sheth-vasant-blossom-andheri-east-mumbai-pdpid-4d4235333235373931,,,,,,,,,,,
385000,Single phase,Assetz Marq 3,Bangalore East,,,https://www.magicbricks.com/assetz-marq-3.0-whitefield-bangalore-pdpid-4d4235333235343833,,,,,,,,,,,
385178,Single phase,Nambiar Millennia,Bangalore,,,https://www.magicbricks.com/nambiar-millennia-sarjapur-road-bangalore-pdpid-4d4235333237393831,,,,,,,,,,,
385349,Single phase,Meridian Park at The Prestige City,Bangalore East,,,https://www.magicbricks.com/meridian-park-at-the-prestige-city-sarjapur-road-bangalore-pdpid-4d4235333235373539,,,,,,,,,,,
385408,Single phase,Nyati Era,Pune,,,https://www.magicbricks.com/nyati-era-dhanori-pune-pdpid-4d4235333235383339,,,,,,,,,,,
386131,Single phase,Venkatesh Erandwane Central,Pune,,,https://www.magicbricks.com/venkatesh-erandwane-central-erandwane-pune-pdpid-4d4235333237303135,,,,,,,,,,,
386719,Single phase,DLH Legacy,Western Mumbai,,,https://www.magicbricks.com/dlh-legacy-andheri-west-mumbai-pdpid-4d4235333937343633,,,,,,,,,,,
386756,Single phase,Mantra Mirari,Pune,,,https://www.magicbricks.com/mantra-mirari-mundhwa-pune-pdpid-4d4235333237303239,,,,,,,,,,,
386817,Single phase,Shevi Utopia Gold,Pune,,,https://www.magicbricks.com/shevi-utopia-gold-moshi-pune-pdpid-4d4235333334353437,,,,,,,,,,,
386987,Single phase,DS Max Sukruth,Bangalore,,,https://www.magicbricks.com/ds-max-sukruth-chandapura-bangalore-pdpid-4d4235333236363035,,,,,,,,,,,
386991,Single phase,Heavie Eden,Bangalore,,,https://www.magicbricks.com/sentient-heavie-eden-sarjapur-road-bangalore-pdpid-4d4235333334333333,,,,,,,,,,,
386994,Single phase,Sumadhura Aspire Amber,Bangalore,,,https://www.magicbricks.com/sumadhura-aspire-amber-whitefield-bangalore-pdpid-4d4235333332383135,,,,,,,,,,,
386997,Single phase,Land Capital Calista,Bangalore,,,https://www.magicbricks.com/land-capital-calista-yelahanka-bangalore-pdpid-4d4235333335383331,,,,,,,,,,,
387255,Single phase,L and T Elixir Reserve,Mumbai,,,https://www.magicbricks.com/l&t-elixir-reserve-powai-mumbai-pdpid-4d4235333236323137,,,,,,,,,,,
387280,Single phase,Supercity JOY,Ahmedabad (All),,,https://www.magicbricks.com/joy-by-shrinivas-organisors-bhadaj-ahmedabad-pdpid-4d4235343238363337,,,,,,,,,,,
387488,Single phase,Radhey Raaga,Hyderabad,,,https://www.magicbricks.com/radhey-raaga-kollur-hyderabad-pdpid-4d4235333330333335,,,,,,,,,,,
387813,Single phase,Lodha Bellagio,Central Mumbai,,,https://www.magicbricks.com/lodha-bellagio-powai-mumbai-pdpid-4d4235333237323933,,,,,,,,,,,
388006,Single phase,Paradise Sai Suncity,Navi Mumbai,,,https://www.magicbricks.com/paradise-sai-sun-city-taloja-navi-mumbai-pdpid-4d4235333331353633,,,,,,,,,,,
388125,Single phase,Safal Riviera Aspire,Ahmedabad West,,,https://www.magicbricks.com/safal-riviera-aspire-shela-ahmedabad-pdpid-4d4235333236353335,,,,,,,,,,,
388179,Single phase,VTP Bellissimo,Pune,,,https://www.magicbricks.com/vtp-bellissimo-hinjewadi-pune-pdpid-4d4235333237303033,,,,,,,,,,,
388209,Single phase,Sharanya Altura,Ahmedabad (All),,,https://www.magicbricks.com/sharanya-altura-shilaj-ahmedabad-pdpid-4d4235333236393839,,,,,,,,,,,
388275,Single phase,Aishwaryam Insignia,Pune,,,https://www.magicbricks.com/aishwaryam-insignia-punawale-pune-pdpid-4d4235333237313935,,,,,,,,,,,
388670,Single phase,Kalyans Skyway 9,Hyderabad,,,https://www.magicbricks.com/kalyan-skyway-9-narsingi-hyderabad-pdpid-4d4235333932313339,,,,,,,,,,,
389184,Single phase,Eminence 96,Ahmedabad West,,,https://www.magicbricks.com/arista-eminence-96-thaltej-ahmedabad-pdpid-4d4235333330333531,,,,,,,,,,,
389216,Single phase,Sureka Sunrise Aura,Kolkata,,,https://www.magicbricks.com/sureka-sunrise-aura-southern-bypass-kolkata-pdpid-4d4235333331333531,,,,,,,,,,,
389272,Single phase,Casagrand Aquene,Bangalore,,,https://www.magicbricks.com/casagrand-aquene-kengeri-bangalore-pdpid-4d4235333331333037,,,,,,,,,,,
389421,Single phase,Pride Panorama,Mumbai,,,https://www.magicbricks.com/landcare-pride-panorama-andheri-east-mumbai-pdpid-4d4235343031383933,,,,,,,,,,,
390295,Single phase,Paradigm Anantaara,Western Mumbai,,,https://www.magicbricks.com/shubhyuvi-paradigm-anantaara-borivali-west-mumbai-pdpid-4d4235343137363031,,,,,,,,,,,
390851,Single phase,Raghav Paradise,Western Mumbai,,,https://www.magicbricks.com/raghav-paradise-borivali-west-mumbai-pdpid-4d4235333836303537,,,,,,,,,,,
391272,Single phase,Sukra Majesticka Grande,ROI,,,https://www.magicbricks.com/majesticka-grande-saibaba-colony-coimbatore-pdpid-4d4235333935343733,,,,,,,,,,,
391738,Single phase,Sattva Aeropolis,Bangalore,,,https://www.magicbricks.com/sattva-aeropolis-devanahalli-bangalore-pdpid-4d4235333332383531,,,,,,,,,,,
391740,Single phase,Sattva Aqua Vista,Bangalore,,,https://www.magicbricks.com/sattva-aqua-vista-bannerghatta-main-road-bangalore-pdpid-4d4235333331333731,,,,,,,,,,,
391741,Single phase,TVS Emerald Jardin,Bangalore South,,,https://housing.com/in/buy/projects/page/277566-tvs-emerald-jardin-by-tvs-emerald-haven-realty-in-begur,,,,,,,,,,,
391947,Single phase,Ananyas AA Garden,ROI,,,https://www.magicbricks.com/ananyas-aa-garden-saravanampatti-coimbatore-pdpid-4d4235333836353931,,,,,,,,,,,
391991,Single phase,Theme Imperial,Hyderabad,,,https://www.magicbricks.com/theme-imperial-attapur-hyderabad-pdpid-4d4235333334313337,,,,,,,,,,,
392369,Single phase,DSR Highland Greenz,Bangalore,,,https://www.magicbricks.com/dsr-highland-greenz-sarjapur-road-bangalore-pdpid-4d4235333333383131,,,,,,,,,,,
393021,Single phase,Gemini Aster,Chennai,,,https://www.magicbricks.com/gemini-aster-polachery-chennai-pdpid-4d4235333535313637,,,,,,,,,,,
393052,Single phase,DSR Skymarq,Hyderabad,,,https://www.magicbricks.com/skymarq-by-dsr-puppalaguda-hyderabad-pdpid-4d4235333838343433,,,,,,,,,,,
393562,Single phase,Polaris Casarica,Ahmedabad (All),,,https://www.magicbricks.com/polaris-casarica-sargasan-gandhinagar-pdpid-4d4235333336323633,,,,,,,,,,,
393708,Single phase,The Islands by Gaurs,Greater Noida,,,https://www.magicbricks.com/gaurs-the-islands-jaypee-greens-greater-noida-pdpid-4d4235333332373531,,,,,,,,,,,
393900,Single phase,EKA Elitas,Pune,,,https://www.magicbricks.com/eka-elitas-kothrud-pune-pdpid-4d4235333332363731,,,,,,,,,,,
394019,Single phase,Mohan Precious Greens,Thane Outskirts,,,https://www.magicbricks.com/mohan-precious-greens-ambernath-beyond-thane-pdpid-4d4235333933333537,,,,,,,,,,,
394292,Single phase,Ashwamedh Ratnaprabha,Pune,,,https://www.magicbricks.com/ratna-prabha-apartments-kothrud-pune-pdpid-4d4235303034363539,,,,,,,,,,,
394631,Single phase,Altezza by The Palm,Ahmedabad (All),,,https://www.magicbricks.com/altezza-sargasan-gandhinagar-pdpid-4d4235333931353931,,,,,,,,,,,
394748,Single phase,Adish Aradhra,Bangalore,,,https://www.magicbricks.com/adish-aradhra-chandapura-bangalore-pdpid-4d4235343230383933,,,,,,,,,,,
394877,Single phase,My Home Wakad,Pune West,,,https://www.magicbricks.com/goyal-my-homes-wakad-wakad-pune-pdpid-4d4235333333313531,,,,,,,,,,,
394878,Single phase,Aaiji Crystal,Pune East,,,https://www.magicbricks.com/aaiji-crystal-tingre-nagar-pune-pdpid-4d4235333534353533,,,,,,,,,,,
394931,Single phase,Raj High Gardens,Bangalore,,,https://www.magicbricks.com/raj-high-gardens-chandapura-bangalore-pdpid-4d4235333334313539,,,,,,,,,,,
395174,Single phase,Promax Dreamville Home,Bangalore,,,https://www.magicbricks.com/promax-dreamville-home-kothanur-bangalore-pdpid-4d4235333935343937,,,,,,,,,,,
395251,Single phase,Vishwanath Sarathya West,Ahmedabad (All),,,https://www.magicbricks.com/vishwanath-sarathya-west-shela-ahmedabad-pdpid-4d4235333333303033,,,,,,,,,,,
395412,Single phase,Ashiana Malhar,Pune,,,https://www.magicbricks.com/ashiana-malhar-hinjewadi-pune-pdpid-4d4235333334343239,,,,,,,,,,,
395606,Single phase,Maple Sky Residences at Navins Starwood,Chennai,,,https://www.magicbricks.com/maple-sky-residences-at-navins-starwood-towers-medavakkam-chennai-pdpid-4d4235333334303235,,,,,,,,,,,
395609,Single phase,Ambuja Urvisha The Condoville,Kolkata East,,,https://www.magicbricks.com/ambuja-urvisha-the-condoville-new-town-kolkata-pdpid-4d4235333239373039,,,,,,,,,,,
395716,Single phase,Fusion The Brook,Greater Noida,,,https://www.magicbricks.com/fusion-the-brook-noida-extension-greater-noida-pdpid-4d4235333333343739,,,,,,,,,,,
395806,Single phase,DAC Prathyangira,Chennai,,,https://www.magicbricks.com/dac-prathyangira-sholinganallur-chennai-pdpid-4d4235343135383837,,,,,,,,,,,
396053,Single phase,Vivaan Ixora,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-ixora-zundal-ahmedabad-pdpid-4d4235333336323637,,,,,,,,,,,
396174,Single phase,Dharti Skyline,Ahmedabad (All),,,https://www.magicbricks.com/dharti-skyline-jagatpur-ahmedabad-pdpid-4d4235333439393535,,,,,,,,,,,
396695,Single phase,JRC Wild Woods,Bangalore,,,https://www.magicbricks.com/jrc-wild-woods-sarjapur-road-bangalore-pdpid-4d4235333334313737,,,,,,,,,,,
396698,Single phase,Mars Planet,Bangalore,,,https://www.magicbricks.com/mars-the-planet-banashankari-stage-3-bangalore-pdpid-4d4235343233343337,,,,,,,,,,,
396796,Single phase,Pristine iLife,Pune East,,,https://www.magicbricks.com/pristine-ilife-mundhwa-mundhwa-pune-pdpid-4d4235333333363633,,,,,,,,,,,
396799,Single phase,Keya Around The Life,Bangalore,,,https://www.magicbricks.com/keya-around-the-life-whitefield-bangalore-pdpid-4d4235333334313831,,,,,,,,,,,
396805,Single phase,Prestige Glenbrook,Bangalore,,,https://www.magicbricks.com/prestige-glenbrook-whitefield-bangalore-pdpid-4d4235343137393035,,,,,,,,,,,
396925,Single phase,Majestique The Ornate,Pune West,,,https://www.magicbricks.com/majestique-the-ornate-baner-pune-pdpid-4d4235333334323031,,,,,,,,,,,
396980,Single phase,Atri Rays,Kolkata,,,https://www.magicbricks.com/atri-rays-narendrapur-kolkata-pdpid-4d4235333336383835,,,,,,,,,,,
397113,Single phase,Sanctorum,Kolkata North,,,https://www.magicbricks.com/honeybird-sanctorum-beleghata-kolkata-pdpid-4d4235343137333631,,,,,,,,,,,
397582,Single phase,Om Sree Gallaxy,Hyderabad,,,https://www.magicbricks.com/om-sree-gallaxy-kompally-hyderabad-pdpid-4d4235333335333835,,,,,,,,,,,
397709,Single phase,Godrej Woodsville,Pune,,,https://www.magicbricks.com/godrej-woodsville-hinjewadi-pune-pdpid-4d4235333336303135,,,,,,,,,,,
397833,Single phase,Brigade Horizon,Bangalore,,,https://www.magicbricks.com/brigade-horizon-mysore-road-bangalore-pdpid-4d4235303330353932,,,,,,,,,,,
397983,Single phase,Pavani Mirabilia,Bangalore,,,https://www.magicbricks.com/pavani-mirabilia-whitefield-bangalore-pdpid-4d4235333336373735,,,,,,,,,,,
398191,Single phase,Godrej Green Estate,ROI,,,https://www.magicbricks.com/godrej-green-estate-sector-34-sonipat-pdpid-4d4235333930333239,,,,,,,,,,,
398215,Single phase,EIPL Corner Stone,Hyderabad,,,https://www.magicbricks.com/eipl-cornerstone-puppalaguda-hyderabad-pdpid-4d4235333932313831,,,,,,,,,,,
398444,Single phase,Radiance Flourish,Chennai North,,,https://www.magicbricks.com/radiance-flourish-tiruvottiyur-chennai-pdpid-4d4235333434323733,,,,,,,,,,,
398586,Single phase,Ceratec Presidential Towers,Pune,,,https://www.magicbricks.com/ceratec-presidential-towers-ravet-pune-pdpid-4d4235333336333639,,,,,,,,,,,
398743,Single phase,Nahar Grandeur,Chennai,,,https://www.magicbricks.com/nahar-grandeur-sholinganallur-chennai-pdpid-4d4235333436373231,,,,,,,,,,,
398757,Single phase,Trendsquares Ortus 3,Bangalore,,,https://www.magicbricks.com/trendsquares-ortus-iii-hebbal-bangalore-pdpid-4d4235333336393433,,,,,,,,,,,
398803,Single phase,Swati Symphony,Ahmedabad West,,,https://www.magicbricks.com/swati-symphony-drive-in-road-ahmedabad-pdpid-4d4235333337313831,,,,,,,,,,,
399073,Single phase,SBR Minara,Bangalore,,,https://www.magicbricks.com/sbr-minara-bidarahalli-bangalore-pdpid-4d4235333336373733,,,,,,,,,,,
399106,Single phase,Arihant One,Greater Noida,,,https://www.magicbricks.com/arihant-one-noida-extension-greater-noida-pdpid-4d4235333930343039,,,,,,,,,,,
399112,Single phase,Radiance Majestic,Chennai,,,https://www.magicbricks.com/radiance-majestic-valasaravakkam-chennai-pdpid-4d4235333432333239,,,,,,,,,,,
399334,Single phase,Chheda Avighna,Mira Bhayandar,,,https://www.magicbricks.com/chheda-avighna-mira-bhayandar-mumbai-pdpid-4d4235333337353639,,,,,,,,,,,
399575,Single phase,DGS Sheetal Mayra,Beyond Mira Road,,,https://www.magicbricks.com/dgs-sheetal-mayra-vasai-palghar-pdpid-4d4235333337303737,,,,,,,,,,,
399608,Single phase,DAC Manapark,Chennai,,,https://www.magicbricks.com/dac-manapark-manapakkam-chennai-pdpid-4d4235343131393231,,,,,,,,,,,
399694,Single phase,Vinayak Atlantis,Kolkata East,,,https://www.magicbricks.com/vinayak-atlantis-new-town-kolkata-pdpid-4d4235333532393831,,,,,,,,,,,
399826,Single phase,Samanvay The Amelias,ROI,,,https://www.magicbricks.com/the-amelias-ajmer-road-jaipur-pdpid-4d4235333838333937,,,,,,,,,,,
399887,Single phase,Ambrosia by Adani Realty,Ahmedabad (All),,,https://www.magicbricks.com/ambrosia-vaishnodevi-circle-ahmedabad-pdpid-4d4235333639343837,,,,,,,,,,,
400347,Single phase,Saradeuz Olympus,Chennai,,,https://www.magicbricks.com/saradeuz-olympus-perumbakkam-chennai-pdpid-4d4235343037333739,,,,,,,,,,,
400423,Single phase,Vaanya,Kolkata,,,https://www.magicbricks.com/ps-vaanya-new-town-kolkata-pdpid-4d4235333635383133,,,,,,,,,,,
400435,Single phase,CRC Joyous,Greater Noida,,,https://www.magicbricks.com/crc-joyous-techzone-4-greater-noida-pdpid-4d4235333631343737,,,,,,,,,,,
400436,Single phase,Ivory County,Noida,,,https://www.magicbricks.com/ivory-county-sector-115-noida-pdpid-4d4235343137313831,,,,,,,,,,,
400481,Single phase,DAC Medallion,Chennai,,,https://www.magicbricks.com/dac-medallion-medavakkam-chennai-pdpid-4d4235343138393835,,,,,,,,,,,
400534,Single phase,Amolik Aster Woods,Faridabad,,,https://www.magicbricks.com/amolik-aster-woods-sector-98-faridabad-pdpid-4d4235333637353533,,,,,,,,,,,
400934,Single phase,Visions Arsha,Hyderabad,,,https://www.magicbricks.com/visions-arsha-tellapur-hyderabad-pdpid-4d4235333535343737,,,,,,,,,,,
401138,Single phase,Roswalt Zaiden,Western Mumbai,,,https://www.magicbricks.com/roswalt-zaiden-jogeshwari-west-mumbai-pdpid-4d4235333838323539,,,,,,,,,,,
401530,Single phase,Raj Bay Vista,Bangalore,,,https://www.magicbricks.com/snn-raj-bay-vista-bannerghatta-main-road-bangalore-pdpid-4d4235333731363539,,,,,,,,,,,
401542,Single phase,Casagrand Aria,Chennai,,,https://www.magicbricks.com/casagrand-aria-tambaram-chennai-pdpid-4d4235333834363733,,,,,,,,,,,
401645,Single phase,Riviera Majestica,Ahmedabad West,,,https://www.magicbricks.com/riviera-majestica-shela-ahmedabad-pdpid-4d4235333836393937,,,,,,,,,,,
401648,Single phase,Keya Spring,Bangalore,,,https://www.magicbricks.com/keya-spring-bannerghatta-main-road-bangalore-pdpid-4d4235333439373735,,,,,,,,,,,
401796,Single phase,Bramhacorp August Towers,Pune East,,,https://www.magicbricks.com/bramhacorp-august-towers-wadgaon-sheri-pune-pdpid-4d4235333932383331,,,,,,,,,,,
401902,Single phase,Bhagwati Elysia 2,Navi Mumbai,,,https://www.magicbricks.com/bhagwati-elysia-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323731,,,,,,,,,,,
402370,Single phase,Vasavi Crown East,Hyderabad,,,https://www.magicbricks.com/vasavi-crown-east-uppal-hyderabad-pdpid-4d4235333930323333,,,,,,,,,,,
402421,Single phase,Mahidhara Harmony,Bangalore,,,https://www.magicbricks.com/mahidhara-harmony-sarjapur-road-bangalore-pdpid-4d4235333734353435,,,,,,,,,,,
402429,Single phase,Mathapathi Grand Field,Bangalore,,,https://www.magicbricks.com/mathapathi-grand-field-gunjur-bangalore-pdpid-4d4235333235373735,,,,,,,,,,,
402612,Single phase,Kopren Park View,Ahmedabad (All),,,https://www.magicbricks.com/shoolin-kopren-park-view-ognaj-ahmedabad-pdpid-4d4235333534343033,,,,,,,,,,,
402728,Single phase,Sublime Spring Elmas,Greater Noida,,,https://www.magicbricks.com/sublime-spring-elmas-noida-extension-greater-noida-pdpid-4d4235333931353733,,,,,,,,,,,
402881,Single phase,SNR Safa,Bangalore,,,https://www.magicbricks.com/snr-safa-sarjapur-road-bangalore-pdpid-4d4235313239343431,,,,,,,,,,,
402904,Single phase,Godrej Athena,Bangalore East,,,https://www.magicbricks.com/godrej-athena-indira-nagar-bangalore-pdpid-4d4235333930333033,,,,,,,,,,,
402982,Single phase,Gala Ikebana,Ahmedabad West,,,https://www.magicbricks.com/nemi-landmarks-ikebana-bodakdev-ahmedabad-pdpid-4d4235343031323331,,,,,,,,,,,
402990,Single phase,Shriram Pristine Estates,Bangalore,,,https://www.magicbricks.com/shriram-pristine-estates-doddaballapur-main-road-bangalore-pdpid-4d4235343135313537,,,,,,,,,,,
403083,Single phase,Prestige Elm Park,Bangalore East,,,https://www.magicbricks.com/prestige-elm-park-channasandra-bangalore-pdpid-4d4235333931393635,,,,,,,,,,,
403086,Single phase,Sattva Bliss,Bangalore,,,https://www.magicbricks.com/sattva-bliss-budigere-cross-bangalore-pdpid-4d4235343135303437,,,,,,,,,,,
403366,Single phase,DS Max Samyak,Bangalore,,,https://www.magicbricks.com/ds-max-samyak-kengeri-hobli-bangalore-pdpid-4d4235333933383237,,,,,,,,,,,
403416,Single phase,Casagrand Primrose,Chennai,,,https://www.magicbricks.com/casagrand-primrose-perungalathur-chennai-pdpid-4d4235333931363331,,,,,,,,,,,
