"projectId","rescom","id"
"96010","RESIDENTIAL","223861579"
"96010","RESIDENTIAL","223861579"
"46790","RESIDENTIAL","52683532"
"95974","RESIDENTIAL","30756495"
"58140","RESIDENTIAL","189478759"
"165597","RESIDENTIAL","130031497"
"71589","RESIDENTIAL","52689246"
"95678","RESIDENTIAL","54186077"
"16532","RESIDENTIAL","188796497"
"32808","RESIDENTIAL","132436893"
"263022","RESIDENTIAL","222611041"
"263022","RESIDENTIAL","222611041"
"219897","RESIDENTIAL","175322725"
"227173","RESIDENTIAL","222371075"
"227173","RESIDENTIAL","222371075"
"271955","RESIDENTIAL","189479337"
"218819","RESIDENTIAL","186058501"
"30604","RESIDENTIAL","189233639"
"256547","RESIDENTIAL","139070529"
"125531","RESIDENTIAL","32111509"
"58456","RESIDENTIAL","189234633"
"15898","RESIDENTIAL","38636111"
"297293","RESIDENTIAL","223863169"
"297293","RESIDENTIAL","223863169"
"108689","RESIDENTIAL","140510623"
"55448","RESIDENTIAL","210995439"
"55448","RESIDENTIAL","210995439"
"152229","RESIDENTIAL","175319285"
"46250","RESIDENTIAL","190206395"
"45836","RESIDENTIAL","146697693"
"226227","RESIDENTIAL","223861501"
"226227","RESIDENTIAL","223861501"
"94320","RESIDENTIAL","189477419"
"31672","RESIDENTIAL","158163023"
"18280","RESIDENTIAL","138309541"
"25478","RESIDENTIAL","189021035"
"13224","RESIDENTIAL","140396763"
"92447","RESIDENTIAL","52691074"
"282449","RESIDENTIAL","191086861"
"224583","RESIDENTIAL","166120311"
"36982","RESIDENTIAL","189019947"
"81855","RESIDENTIAL","36782181"
"73145","RESIDENTIAL","158161659"
"176825","RESIDENTIAL","189469809"
"264763","RESIDENTIAL","222612115"
"264763","RESIDENTIAL","222612115"
"105537","RESIDENTIAL","120574873"
"64284","RESIDENTIAL","84619427"
"27564","RESIDENTIAL","52676318"
"226719","RESIDENTIAL","158161187"
"265989","RESIDENTIAL","189478139"
"97558","RESIDENTIAL","189470267"
"57250","RESIDENTIAL","194411771"
"231137","RESIDENTIAL","189472353"
"15220","RESIDENTIAL","189232639"
"14972","RESIDENTIAL","32595047"
"35124","RESIDENTIAL","30250113"
"256345","RESIDENTIAL","222610251"
"256345","RESIDENTIAL","222610251"
"348281","RESIDENTIAL","218285583"
"348281","RESIDENTIAL","218285583"
"294507","RESIDENTIAL","189724165"
"10800","RESIDENTIAL","189019635"
"14080","RESIDENTIAL","26961635"
"170975","RESIDENTIAL","222370769"
"170975","RESIDENTIAL","222370769"
"159173","RESIDENTIAL","35174953"
"97404","RESIDENTIAL","52691370"
"74993","RESIDENTIAL","223861119"
"74993","RESIDENTIAL","223861119"
"89049","RESIDENTIAL","168860873"
"367","RESIDENTIAL","189899871"
"334263","RESIDENTIAL","223862735"
"334263","RESIDENTIAL","223862735"
"60309","RESIDENTIAL","189234685"
"67062","RESIDENTIAL","135277291"
"331859","RESIDENTIAL","189903363"
"3488","RESIDENTIAL","188793713"
"259483","RESIDENTIAL","171961545"
"253645","RESIDENTIAL","189474813"
"345263","RESIDENTIAL","221932507"
"345263","RESIDENTIAL","221932507"
"9018","RESIDENTIAL","140396095"
"66190","RESIDENTIAL","190206685"
"31668","RESIDENTIAL","38636491"
"3038","RESIDENTIAL","223405791"
"3038","RESIDENTIAL","223405791"
"38976","RESIDENTIAL","223625719"
"38976","RESIDENTIAL","223625719"
"274789","RESIDENTIAL","154598117"
"340829","RESIDENTIAL","205807839"
"340829","RESIDENTIAL","205807839"
"324587","RESIDENTIAL","189900681"
"110649","RESIDENTIAL","223403531"
"110649","RESIDENTIAL","223403531"
"575","RESIDENTIAL","205098829"
"575","RESIDENTIAL","205098829"
"134979","RESIDENTIAL","82928701"
"305095","RESIDENTIAL","167063079"
"821","RESIDENTIAL","92111145"
"7912","RESIDENTIAL","138805955"
"155021","RESIDENTIAL","160875853"
"19460","RESIDENTIAL","145987217"
"163395","RESIDENTIAL","189477303"
"35678","RESIDENTIAL","189019003"
"181007","RESIDENTIAL","189469943"
"257819","RESIDENTIAL","189475861"
"48688","RESIDENTIAL","189473315"
"38288","RESIDENTIAL","189471809"
"265203","RESIDENTIAL","189477943"
"317465","RESIDENTIAL","189899685"
"214325","RESIDENTIAL","222370185"
"214325","RESIDENTIAL","222370185"
"270625","RESIDENTIAL","222849071"
"270625","RESIDENTIAL","222849071"
"239684","RESIDENTIAL","210995557"
"239684","RESIDENTIAL","210995557"
"7152","RESIDENTIAL","223858757"
"7152","RESIDENTIAL","223858757"
"287457","RESIDENTIAL","223059775"
"287457","RESIDENTIAL","223059775"
"1634","RESIDENTIAL","212074687"
"1634","RESIDENTIAL","212074687"
"1102","RESIDENTIAL","108668465"
"1102","RESIDENTIAL","108668465"
"33894","RESIDENTIAL","222610753"
"33894","RESIDENTIAL","222610753"
"275669","RESIDENTIAL","223057371"
"275669","RESIDENTIAL","223057371"
"116171","RESIDENTIAL","190853735"
"267549","RESIDENTIAL","189478323"
"25268","RESIDENTIAL","188798917"
"29410","RESIDENTIAL","178056321"
"67704","RESIDENTIAL","145009247"
"36304","RESIDENTIAL","17606128"
"115487","RESIDENTIAL","76993999"
"318983","RESIDENTIAL","189901339"
"150309","RESIDENTIAL","189468735"
"30558","RESIDENTIAL","180914377"
"8754","RESIDENTIAL","188335929"
"229835","RESIDENTIAL","61810363"
"30536","RESIDENTIAL","188799543"
"307283","RESIDENTIAL","153807579"
"235664","RESIDENTIAL","56955631"
"52428","RESIDENTIAL","189897981"
"319811","RESIDENTIAL","191290825"
"295665","RESIDENTIAL","223058879"
"295665","RESIDENTIAL","223058879"
"8576","RESIDENTIAL","201099533"
"52064","RESIDENTIAL","190855855"
"35492","RESIDENTIAL","189233957"
"330825","RESIDENTIAL","194970051"
"274019","RESIDENTIAL","205099847"
"274019","RESIDENTIAL","205099847"
"129093","RESIDENTIAL","222144197"
"129093","RESIDENTIAL","222144197"
"242387","RESIDENTIAL","190855269"
"55068","RESIDENTIAL","223626353"
"55068","RESIDENTIAL","223626353"
"57312","RESIDENTIAL","158161727"
"30956","RESIDENTIAL","171458899"
"70034","RESIDENTIAL","190206703"
"8030","RESIDENTIAL","223859283"
"8030","RESIDENTIAL","223859283"
"158493","RESIDENTIAL","222144617"
"158493","RESIDENTIAL","222144617"
"262318","RESIDENTIAL","189477511"
"3946","RESIDENTIAL","189230903"
"59518","RESIDENTIAL","140399739"
"288733","RESIDENTIAL","222141319"
"288733","RESIDENTIAL","222141319"
"228717","RESIDENTIAL","63090171"
"25074","RESIDENTIAL","189233219"
"74019","RESIDENTIAL","189235081"
"29912","RESIDENTIAL","188799431"
"299937","RESIDENTIAL","155255953"
"299117","RESIDENTIAL","212074957"
"299117","RESIDENTIAL","212074957"
"32682","RESIDENTIAL","223626851"
"32682","RESIDENTIAL","223626851"
"19680","RESIDENTIAL","188798217"
"259985","RESIDENTIAL","222611927"
"259985","RESIDENTIAL","222611927"
"11764","RESIDENTIAL","177878463"
"308109","RESIDENTIAL","223406409"
"308109","RESIDENTIAL","223406409"
"126179","RESIDENTIAL","189477987"
"315027","RESIDENTIAL","193237405"
"14778","RESIDENTIAL","190852585"
"128579","RESIDENTIAL","140676687"
"9818","RESIDENTIAL","190852265"
"6760","RESIDENTIAL","68437427"
"58638","RESIDENTIAL","178935777"
"29512","RESIDENTIAL","223059187"
"29512","RESIDENTIAL","223059187"
"275971","RESIDENTIAL","159436655"
"330781","RESIDENTIAL","191291793"
"37344","RESIDENTIAL","171961535"
"41610","RESIDENTIAL","223625923"
"41610","RESIDENTIAL","223625923"
"71835","RESIDENTIAL","187585921"
"64626","RESIDENTIAL","189472599"
"276901","RESIDENTIAL","101397479"
"45428","RESIDENTIAL","52683178"
"38240","RESIDENTIAL","175321083"
"119867","RESIDENTIAL","189236875"
"4930","RESIDENTIAL","52568408"
"141323","RESIDENTIAL","31744345"
"125399","RESIDENTIAL","222144941"
"125399","RESIDENTIAL","222144941"
"139451","RESIDENTIAL","55036399"
"110703","RESIDENTIAL","140510693"
"164331","RESIDENTIAL","190632879"
"26032","RESIDENTIAL","38636397"
"276941","RESIDENTIAL","191086281"
"331521","RESIDENTIAL","223860441"
"331521","RESIDENTIAL","223860441"
"338301","RESIDENTIAL","196377667"
"66936","RESIDENTIAL","62369259"
"73295","RESIDENTIAL","110377415"
"185","RESIDENTIAL","103472867"
"215761","RESIDENTIAL","38800297"
"173653","RESIDENTIAL","141187303"
"289653","RESIDENTIAL","223059787"
"289653","RESIDENTIAL","223059787"
"123667","RESIDENTIAL","29901287"
"46350","RESIDENTIAL","189474959"
"50510","RESIDENTIAL","52684520"
"1426","RESIDENTIAL","222142191"
"1426","RESIDENTIAL","222142191"
"235804","RESIDENTIAL","189472919"
"1107","RESIDENTIAL","188793029"
"256843","RESIDENTIAL","189475387"
"313279","RESIDENTIAL","160875775"
"229225","RESIDENTIAL","189472065"
"10718","RESIDENTIAL","188795667"
"97804","RESIDENTIAL","158165023"
"1214","COMMERCIAL","31594671"
"259683","RESIDENTIAL","201961489"
"296013","RESIDENTIAL","223058933"
"296013","RESIDENTIAL","223058933"
"6638","RESIDENTIAL","188794519"
"151741","RESIDENTIAL","158163649"
"73267","RESIDENTIAL","158161663"
"135213","RESIDENTIAL","140800407"
"156805","RESIDENTIAL","189468811"
"86221","RESIDENTIAL","189235459"
"147909","RESIDENTIAL","32237559"
"222657","RESIDENTIAL","175322759"
"29242","RESIDENTIAL","95756143"
"23028","RESIDENTIAL","198160713"
"12818","RESIDENTIAL","188795873"
"80252","RESIDENTIAL","52690342"
"291681","RESIDENTIAL","223058589"
"291681","RESIDENTIAL","223058589"
"1237","RESIDENTIAL","188793081"
"297271","RESIDENTIAL","191087145"
"18534","RESIDENTIAL","189232823"
"108369","RESIDENTIAL","120574933"
"342681","RESIDENTIAL","209848403"
"342681","RESIDENTIAL","209848403"
"225185","RESIDENTIAL","191088199"
"242","RESIDENTIAL","194604447"
"63139","RESIDENTIAL","190416051"
"51476","RESIDENTIAL","191293527"
"149601","RESIDENTIAL","52695020"
"159607","RESIDENTIAL","158163581"
"222557","RESIDENTIAL","39398537"
"5912","RESIDENTIAL","190851539"
"55630","RESIDENTIAL","189475929"
"15346","RESIDENTIAL","188796193"
"16698","RESIDENTIAL","190852637"
"272171","RESIDENTIAL","222849447"
"272171","RESIDENTIAL","222849447"
"10216","RESIDENTIAL","188795585"
"271867","RESIDENTIAL","189479325"
"309689","RESIDENTIAL","191291373"
"262866","RESIDENTIAL","223863379"
"262866","RESIDENTIAL","223863379"
"233134","RESIDENTIAL","181893681"
"3804","RESIDENTIAL","191087977"
"276321","RESIDENTIAL","223057499"
"276321","RESIDENTIAL","223057499"
"308779","RESIDENTIAL","191290819"
"72959","RESIDENTIAL","175321745"
"2970","RESIDENTIAL","223055711"
"2970","RESIDENTIAL","223055711"
"62817","RESIDENTIAL","52687384"
"247879","RESIDENTIAL","189474231"
"298161","RESIDENTIAL","152057627"
"7602","RESIDENTIAL","223859027"
"7602","RESIDENTIAL","223859027"
"10540","RESIDENTIAL","188795643"
"24650","RESIDENTIAL","188798815"
"269966","RESIDENTIAL","191086035"
"9820","RESIDENTIAL","191088017"
"206711","RESIDENTIAL","79110989"
"154329","RESIDENTIAL","127361193"
"10794","RESIDENTIAL","143171829"
"232029","RESIDENTIAL","141291893"
"35348","RESIDENTIAL","190416075"
"73083","RESIDENTIAL","190206805"
"267391","RESIDENTIAL","189478309"
"278351","RESIDENTIAL","205099885"
"278351","RESIDENTIAL","205099885"
"9834","RESIDENTIAL","189232153"
"23936","RESIDENTIAL","167062971"
"153083","RESIDENTIAL","180913921"
"1552","RESIDENTIAL","189230823"
"274873","RESIDENTIAL","223056847"
"274873","RESIDENTIAL","223056847"
"220173","RESIDENTIAL","222370217"
"220173","RESIDENTIAL","222370217"
"64740","RESIDENTIAL","189477381"
"110099","RESIDENTIAL","189236687"
"277301","RESIDENTIAL","223057675"
"277301","RESIDENTIAL","223057675"
"30296","RESIDENTIAL","190852911"
"81777","RESIDENTIAL","189471767"
"227773","RESIDENTIAL","138910649"
"7056","RESIDENTIAL","53066164"
"64290","RESIDENTIAL","86034129"
"233376","RESIDENTIAL","222370319"
"233376","RESIDENTIAL","222370319"
"28134","RESIDENTIAL","100265695"
"259921","RESIDENTIAL","212071243"
"259921","RESIDENTIAL","212071243"
"263233","RESIDENTIAL","175168011"
"123439","RESIDENTIAL","52692582"
"258419","RESIDENTIAL","189476037"
"69466","RESIDENTIAL","138807223"
"19676","RESIDENTIAL","222370683"
"19676","RESIDENTIAL","222370683"
"10728","RESIDENTIAL","164303765"
"22510","RESIDENTIAL","208371927"
"22510","RESIDENTIAL","208371927"
"65088","RESIDENTIAL","190853355"
"19712","RESIDENTIAL","84416845"
"55412","RESIDENTIAL","223626363"
"55412","RESIDENTIAL","223626363"
"271523","RESIDENTIAL","222849157"
"271523","RESIDENTIAL","222849157"
"32196","RESIDENTIAL","158162923"
"351735","RESIDENTIAL","220726107"
"351735","RESIDENTIAL","220726107"
"89607","RESIDENTIAL","210995647"
"89607","RESIDENTIAL","210995647"
"218661","RESIDENTIAL","191085757"
"329419","RESIDENTIAL","189902609"
"69550","RESIDENTIAL","223860725"
"69550","RESIDENTIAL","223860725"
"65118","RESIDENTIAL","189234837"
"324777","RESIDENTIAL","217561765"
"324777","RESIDENTIAL","217561765"
"75353","RESIDENTIAL","52689920"
"55156","RESIDENTIAL","190206529"
"58532","RESIDENTIAL","43023217"
"316003","RESIDENTIAL","221933319"
"316003","RESIDENTIAL","221933319"
"278299","RESIDENTIAL","215463671"
"278299","RESIDENTIAL","215463671"
"26602","RESIDENTIAL","122206385"
"28880","RESIDENTIAL","84828745"
"15194","RESIDENTIAL","29341877"
"16884","RESIDENTIAL","65450609"
"160581","RESIDENTIAL","189472029"
"5274","RESIDENTIAL","26907293"
"214327","RESIDENTIAL","141291539"
"267377","RESIDENTIAL","189724205"
"278875","RESIDENTIAL","223057951"
"278875","RESIDENTIAL","223057951"
"86023","RESIDENTIAL","109561523"
"86023","RESIDENTIAL","109561523"
"274895","RESIDENTIAL","141294133"
"122705","RESIDENTIAL","120575131"
"14552","RESIDENTIAL","191088947"
"255647","RESIDENTIAL","189475023"
"324175","RESIDENTIAL","189900549"
"605","RESIDENTIAL","189230677"
"29524","RESIDENTIAL","188799383"
"14258","RESIDENTIAL","189232619"
"36878","RESIDENTIAL","158161501"
"58886","RESIDENTIAL","140399709"
"10016","RESIDENTIAL","187585979"
"155843","RESIDENTIAL","190854477"
"1116","RESIDENTIAL","101283939"
"38656","RESIDENTIAL","87068541"
"16600","RESIDENTIAL","188796573"
"310519","RESIDENTIAL","191087849"
"69280","RESIDENTIAL","120574449"
"65824","RESIDENTIAL","125544919"
"273657","RESIDENTIAL","189721187"
"49262","RESIDENTIAL","223627261"
"49262","RESIDENTIAL","223627261"
"219661","RESIDENTIAL","52700854"
"311559","RESIDENTIAL","189897571"
"335183","RESIDENTIAL","204649117"
"335183","RESIDENTIAL","204649117"
"3370","RESIDENTIAL","26629617"
"55136","RESIDENTIAL","158162045"
"43262","RESIDENTIAL","68662771"
"5486","RESIDENTIAL","188794249"
"68822","RESIDENTIAL","130750529"
"15490","RESIDENTIAL","52672748"
"335457","RESIDENTIAL","181418391"
"138641","RESIDENTIAL","222144367"
"138641","RESIDENTIAL","222144367"
"263705","RESIDENTIAL","59742354"
"121403","RESIDENTIAL","175322093"
"51648","RESIDENTIAL","223626311"
"51648","RESIDENTIAL","223626311"
"338073","RESIDENTIAL","190204027"
"267419","RESIDENTIAL","189478315"
"270014","RESIDENTIAL","189478581"
"72969","RESIDENTIAL","38637051"
"135085","RESIDENTIAL","222144985"
"135085","RESIDENTIAL","222144985"
"35504","RESIDENTIAL","52068126"
"202031","RESIDENTIAL","60627554"
"339139","RESIDENTIAL","196377663"
"20440","RESIDENTIAL","218282139"
"20440","RESIDENTIAL","218282139"
"345073","RESIDENTIAL","220725975"
"345073","RESIDENTIAL","220725975"
"347333","RESIDENTIAL","219033281"
"347333","RESIDENTIAL","219033281"
"154825","RESIDENTIAL","32771199"
"12892","RESIDENTIAL","188795881"
"135827","RESIDENTIAL","222144263"
"135827","RESIDENTIAL","222144263"
"332367","RESIDENTIAL","189903507"
"12820","RESIDENTIAL","190416113"
"148269","RESIDENTIAL","214084601"
"148269","RESIDENTIAL","214084601"
"331773","RESIDENTIAL","175319221"
"178813","RESIDENTIAL","222369765"
"178813","RESIDENTIAL","222369765"
"28452","RESIDENTIAL","223056191"
"28452","RESIDENTIAL","223056191"
"296221","RESIDENTIAL","189724293"
"147519","RESIDENTIAL","158162239"
"264619","RESIDENTIAL","189477895"
"19746","RESIDENTIAL","110376897"
"122463","RESIDENTIAL","69027911"
"211315","RESIDENTIAL","140066841"
"156691","RESIDENTIAL","189468805"
"263607","RESIDENTIAL","191085697"
"45606","RESIDENTIAL","158163113"
"275955","RESIDENTIAL","223057441"
"275955","RESIDENTIAL","223057441"
"28768","RESIDENTIAL","178935759"
"31622","RESIDENTIAL","92111871"
"236510","RESIDENTIAL","220957679"
"236510","RESIDENTIAL","220957679"
"94448","RESIDENTIAL","223861525"
"94448","RESIDENTIAL","223861525"
"215693","RESIDENTIAL","223863019"
"215693","RESIDENTIAL","223863019"
"15088","RESIDENTIAL","188796131"
"257995","RESIDENTIAL","189475903"
"48898","RESIDENTIAL","189477437"
"267335","RESIDENTIAL","189478291"
"74371","RESIDENTIAL","223861067"
"74371","RESIDENTIAL","223861067"
"273137","RESIDENTIAL","173615717"
"98258","RESIDENTIAL","187134169"
"65808","RESIDENTIAL","189475795"
"273041","RESIDENTIAL","222849621"
"273041","RESIDENTIAL","222849621"
"269189","RESIDENTIAL","212072287"
"269189","RESIDENTIAL","212072287"
"148065","RESIDENTIAL","175321981"
"146517","RESIDENTIAL","188338097"
"51482","RESIDENTIAL","189021295"
"58470","RESIDENTIAL","189234635"
"314835","RESIDENTIAL","223859633"
"314835","RESIDENTIAL","223859633"
"275507","RESIDENTIAL","191086195"
"34494","RESIDENTIAL","28899733"
"198911","RESIDENTIAL","188337097"
"205137","RESIDENTIAL","52699502"
"155101","RESIDENTIAL","32827599"
"27876","RESIDENTIAL","19105124"
"51250","RESIDENTIAL","86034095"
"78427","RESIDENTIAL","223861309"
"78427","RESIDENTIAL","223861309"
"318749","RESIDENTIAL","223405697"
"318749","RESIDENTIAL","223405697"
"274209","RESIDENTIAL","189721307"
"317107","RESIDENTIAL","189902551"
"59776","RESIDENTIAL","189898027"
"194209","RESIDENTIAL","180914199"
"207553","RESIDENTIAL","222370087"
"207553","RESIDENTIAL","222370087"
"278399","RESIDENTIAL","136357597"
"92741","RESIDENTIAL","52691090"
"64500","RESIDENTIAL","188799837"
"120791","RESIDENTIAL","189236883"
"29950","RESIDENTIAL","188799449"
"46422","RESIDENTIAL","189469797"
"174701","RESIDENTIAL","34641423"
"313079","RESIDENTIAL","138685411"
"103848","RESIDENTIAL","189724043"
"229733","RESIDENTIAL","52701424"
"45984","RESIDENTIAL","91769515"
"59004","RESIDENTIAL","189237131"
"219227","RESIDENTIAL","189471399"
"278525","RESIDENTIAL","223059623"
"278525","RESIDENTIAL","223059623"
"40888","RESIDENTIAL","38636715"
"275693","RESIDENTIAL","155103721"
"196367","RESIDENTIAL","92554549"
"17708","RESIDENTIAL","169713783"
"80996","RESIDENTIAL","189478011"
"2836","RESIDENTIAL","223055653"
"2836","RESIDENTIAL","223055653"
"273427","RESIDENTIAL","179919719"
"107873","RESIDENTIAL","222143839"
"107873","RESIDENTIAL","222143839"
"192197","RESIDENTIAL","189470251"
"40122","RESIDENTIAL","68662751"
"12420","RESIDENTIAL","190852519"
"4274","RESIDENTIAL","223623821"
"4274","RESIDENTIAL","223623821"
"172911","RESIDENTIAL","189232577"
"33698","RESIDENTIAL","223625255"
"33698","RESIDENTIAL","223625255"
"234018","RESIDENTIAL","141292561"
"99745","RESIDENTIAL","94588687"
"38926","RESIDENTIAL","158161883"
"2398","RESIDENTIAL","222370539"
"2398","RESIDENTIAL","222370539"
"5290","RESIDENTIAL","223624763"
"5290","RESIDENTIAL","223624763"
"121823","RESIDENTIAL","59302171"
"254389","RESIDENTIAL","189474855"
"194297","RESIDENTIAL","222369899"
"194297","RESIDENTIAL","222369899"
"95888","RESIDENTIAL","189478163"
"144367","RESIDENTIAL","190852485"
"52866","RESIDENTIAL","120574095"
"31406","RESIDENTIAL","173612459"
"311759","RESIDENTIAL","223405153"
"311759","RESIDENTIAL","223405153"
"8736","RESIDENTIAL","134090499"
"22718","RESIDENTIAL","190852719"
"275769","RESIDENTIAL","189721521"
"5252","RESIDENTIAL","196377465"
"37786","RESIDENTIAL","189022917"
"48672","RESIDENTIAL","189475853"
"130489","RESIDENTIAL","189474123"
"170241","RESIDENTIAL","66482539"
"302947","RESIDENTIAL","194969337"
"263765","RESIDENTIAL","188338047"
"262694","RESIDENTIAL","104177417"
"11136","RESIDENTIAL","188795745"
"9164","RESIDENTIAL","27187634"
"265035","RESIDENTIAL","212074099"
"265035","RESIDENTIAL","212074099"
"32800","RESIDENTIAL","140398451"
"335619","RESIDENTIAL","194411285"
"65082","RESIDENTIAL","134347391"
"146079","RESIDENTIAL","189468527"
"290983","RESIDENTIAL","223058579"
"290983","RESIDENTIAL","223058579"
"276105","RESIDENTIAL","191086885"
"9466","RESIDENTIAL","188795103"
"82571","RESIDENTIAL","163280393"
"206081","RESIDENTIAL","222370921"
"206081","RESIDENTIAL","222370921"
"58528","RESIDENTIAL","208372013"
"58528","RESIDENTIAL","208372013"
"206001","RESIDENTIAL","190855387"
"248193","RESIDENTIAL","158162581"
"49846","RESIDENTIAL","173735603"
"126445","RESIDENTIAL","222144951"
"126445","RESIDENTIAL","222144951"
"173571","RESIDENTIAL","189469717"
"54940","RESIDENTIAL","165190917"
"276165","RESIDENTIAL","223057487"
"276165","RESIDENTIAL","223057487"
"12492","RESIDENTIAL","32465835"
"59160","RESIDENTIAL","168862247"
"24112","RESIDENTIAL","19924862"
"3556","RESIDENTIAL","188793725"
"31428","RESIDENTIAL","29303625"
"24730","RESIDENTIAL","222611751"
"24730","RESIDENTIAL","222611751"
"28258","RESIDENTIAL","131322877"
"232484","RESIDENTIAL","190855325"
"257757","RESIDENTIAL","189475811"
"235668","RESIDENTIAL","189472913"
"271451","RESIDENTIAL","222850279"
"271451","RESIDENTIAL","222850279"
"270941","RESIDENTIAL","222849113"
"270941","RESIDENTIAL","222849113"
"86789","RESIDENTIAL","158165877"
"3034","RESIDENTIAL","223405825"
"3034","RESIDENTIAL","223405825"
"18602","RESIDENTIAL","121763299"
"32900","RESIDENTIAL","158161361"
"308845","RESIDENTIAL","133803125"
"148759","RESIDENTIAL","189468633"
"320513","RESIDENTIAL","152885485"
"25722","RESIDENTIAL","190205829"
"298597","RESIDENTIAL","119603489"
"303679","RESIDENTIAL","223406117"
"303679","RESIDENTIAL","223406117"
"21962","RESIDENTIAL","188798247"
"171497","RESIDENTIAL","222369671"
"171497","RESIDENTIAL","222369671"
"35612","RESIDENTIAL","153471583"
"36448","RESIDENTIAL","189019705"
"53758","RESIDENTIAL","133802149"
"76117","RESIDENTIAL","189477027"
"318183","RESIDENTIAL","223861221"
"318183","RESIDENTIAL","223861221"
"31316","RESIDENTIAL","188799743"
"250339","RESIDENTIAL","65116205"
"104558","RESIDENTIAL","204226449"
"104558","RESIDENTIAL","204226449"
"8862","RESIDENTIAL","17520760"
"146311","RESIDENTIAL","216184227"
"146311","RESIDENTIAL","216184227"
"72087","RESIDENTIAL","190206787"
"23598","RESIDENTIAL","188798575"
"174097","RESIDENTIAL","129915267"
"36638","RESIDENTIAL","100811873"
"310517","RESIDENTIAL","220726265"
"310517","RESIDENTIAL","220726265"
"267473","RESIDENTIAL","189478317"
"124633","RESIDENTIAL","33682071"
"261784","RESIDENTIAL","206031565"
"261784","RESIDENTIAL","206031565"
"44430","RESIDENTIAL","158161819"
"122521","RESIDENTIAL","189236899"
"25846","RESIDENTIAL","47368153"
"182563","RESIDENTIAL","34850917"
"26102","RESIDENTIAL","138806513"
"16824","RESIDENTIAL","188796683"
"68484","RESIDENTIAL","52688656"
"260762","RESIDENTIAL","189477151"
"31738","RESIDENTIAL","188799815"
"29678","RESIDENTIAL","189233547"
"5824","RESIDENTIAL","82919785"
"165003","RESIDENTIAL","203293593"
"4648","RESIDENTIAL","188793997"
"258793","RESIDENTIAL","190855973"
"34530","RESIDENTIAL","189017717"
"223761","RESIDENTIAL","190855371"
"6722","RESIDENTIAL","190851617"
"322149","RESIDENTIAL","191088861"
"116715","RESIDENTIAL","189470583"
"259319","RESIDENTIAL","52704490"
"97208","RESIDENTIAL","189477589"
"102044","RESIDENTIAL","189236061"
"273541","RESIDENTIAL","189901309"
"123685","RESIDENTIAL","222144919"
"123685","RESIDENTIAL","222144919"
"183755","RESIDENTIAL","170206123"
"28292","RESIDENTIAL","15363898"
"246903","RESIDENTIAL","59561449"
"293487","RESIDENTIAL","223060005"
"293487","RESIDENTIAL","223060005"
"62199","RESIDENTIAL","189234727"
"230429","RESIDENTIAL","189472189"
"339951","RESIDENTIAL","200228263"
"270092","RESIDENTIAL","206031585"
"270092","RESIDENTIAL","206031585"
"249393","RESIDENTIAL","222609611"
"249393","RESIDENTIAL","222609611"
"131037","RESIDENTIAL","188342253"
"336533","RESIDENTIAL","217560949"
"336533","RESIDENTIAL","217560949"
"40174","RESIDENTIAL","138806833"
"13936","RESIDENTIAL","222143613"
"13936","RESIDENTIAL","222143613"
"5050","RESIDENTIAL","189230975"
"27966","RESIDENTIAL","83490895"
"336909","RESIDENTIAL","194411607"
"51608","RESIDENTIAL","205807691"
"51608","RESIDENTIAL","205807691"
"51942","RESIDENTIAL","189473289"
"19842","RESIDENTIAL","190852687"
"26062","RESIDENTIAL","128717009"
"137469","RESIDENTIAL","175322205"
"29472","RESIDENTIAL","170066085"
"172681","RESIDENTIAL","140066697"
"178445","RESIDENTIAL","190852559"
"72407","RESIDENTIAL","212070781"
"72407","RESIDENTIAL","212070781"
"340","COMMERCIAL","52571758"
"264473","RESIDENTIAL","167061025"
"152485","RESIDENTIAL","189468761"
"24718","RESIDENTIAL","188798827"
"277383","RESIDENTIAL","223057733"
"277383","RESIDENTIAL","223057733"
"320927","RESIDENTIAL","217560833"
"320927","RESIDENTIAL","217560833"
"3768","RESIDENTIAL","110696339"
"15262","RESIDENTIAL","188796145"
"339025","RESIDENTIAL","196377835"
"23444","RESIDENTIAL","188798541"
"242571","RESIDENTIAL","71632303"
"260137","RESIDENTIAL","190856097"
"128777","RESIDENTIAL","189236995"
"21796","RESIDENTIAL","96651869"
"114609","RESIDENTIAL","189236783"
"14396","RESIDENTIAL","191088025"
"85345","RESIDENTIAL","189473559"
"294099","RESIDENTIAL","191291005"
"4934","RESIDENTIAL","223624593"
"4934","RESIDENTIAL","223624593"
"24022","RESIDENTIAL","188798641"
"6290","RESIDENTIAL","175319721"
"137457","RESIDENTIAL","31466027"
"27916","RESIDENTIAL","52993230"
"125081","RESIDENTIAL","83045625"
"132365","RESIDENTIAL","222144243"
"132365","RESIDENTIAL","222144243"
"144233","RESIDENTIAL","222144483"
"144233","RESIDENTIAL","222144483"
"16440","RESIDENTIAL","198160389"
"123433","RESIDENTIAL","177878257"
"120879","RESIDENTIAL","189236891"
"50466","RESIDENTIAL","200226391"
"277347","RESIDENTIAL","94745209"
"336217","RESIDENTIAL","189904487"
"32238","RESIDENTIAL","188799893"
"88939","RESIDENTIAL","190206969"
"111771","RESIDENTIAL","155100651"
"197751","RESIDENTIAL","36870295"
"39758","RESIDENTIAL","223625813"
"39758","RESIDENTIAL","223625813"
"235948","RESIDENTIAL","184040705"
"325689","RESIDENTIAL","189901005"
