125349,Modi Golden County,3 BHK 2387 Sq. Ft. Villa,2387 Sq. Ft.,Rs 1.58 Cr
141819,Baldota Thumbprint Villas,3 BHK 1912 Sq. Ft. Villa,1912 Sq. Ft.,Rs 1.30 Cr
141819,Baldota Thumbprint Villas,3 BHK 1518 Sq. Ft. Villa,1518 Sq. Ft.,Rs 1.04 Cr
141819,Baldota Thumbprint Villas,4 BHK 2000 Sq. Ft. Villa,2000 Sq. Ft.,Rs 1.36 Cr
141819,Baldota Thumbprint Villas,4 BHK 2778 Sq. Ft. Villa,2778 Sq. Ft.,Rs 1.89 Cr
168649,F5 Felicia,2 BHK 923 Sq. Ft. Apartment,923 Sq. Ft.,Price on Request
168649,F5 Felicia,3 BHK 1143 Sq. Ft. Apartment,1143 Sq. Ft.,Price on Request
180623,Altus Muirwood Ecocity,238 Sq. Ft. Plot,238 Sq. Ft.,Price on Request
180623,Altus Muirwood Ecocity,4275 Sq. Ft. Plot,4275 Sq. Ft.,Price on Request
197671,Keerthi Krishna Viva,2 BHK 1345 Sq. Ft. Apartment,1345 Sq. Ft.,Rs 1.55 Cr
197671,Keerthi Krishna Viva,2 BHK 1295 Sq. Ft. Apartment,1295 Sq. Ft.,Rs 1.49 Cr
197671,Keerthi Krishna Viva,3 BHK 1780 Sq. Ft. Apartment,1780 Sq. Ft.,Rs 2.05 Cr
197671,Keerthi Krishna Viva,3 BHK 1460 Sq. Ft. Apartment,1460 Sq. Ft.,Rs 1.68 Cr
210905,Salarpuria Sattva Northland,4 BHK 3564 Sq. Ft. Apartment,3564 Sq. Ft.,Rs 3.01 Cr
210905,Salarpuria Sattva Northland,4 BHK 3676 Sq. Ft. Apartment,3676 Sq. Ft.,Rs 3.10 Cr
240490,Doshi Risington,1 BHK 538 Sq. Ft. Apartment,538 Sq. Ft.,Rs 45.00 Lac
240490,Doshi Risington,1 BHK 549 Sq. Ft. Apartment,549 Sq. Ft.,Rs 45.92 Lac
240490,Doshi Risington,2 BHK 1027 Sq. Ft. Apartment,1027 Sq. Ft.,Rs 83.28 Lac
240490,Doshi Risington,2 BHK 1024 Sq. Ft. Apartment,1024 Sq. Ft.,Rs 70.00 Lac
240490,Doshi Risington,3 BHK 1296 Sq. Ft. Apartment,1296 Sq. Ft.,Rs 1.05 Cr
240490,Doshi Risington,3 BHK 1829 Sq. Ft. Apartment,1829 Sq. Ft.,Rs 1.48 Cr
240490,Doshi Risington,4 BHK 2616 Sq. Ft. Apartment,2616 Sq. Ft.,Rs 2.12 Cr
240490,Doshi Risington,4 BHK 2686 Sq. Ft. Apartment,2686 Sq. Ft.,Rs 2.18 Cr
257873,Trimurthi Arabella,3 BHK 1334 Sq. Ft. Apartment,1334 Sq. Ft.,Rs 1.67 Cr
257873,Trimurthi Arabella,3 BHK 1452 Sq. Ft. Apartment,1452 Sq. Ft.,Rs 1.82 Cr
257873,Trimurthi Arabella,4 BHK 1652 Sq. Ft. Apartment,1652 Sq. Ft.,Rs 2.07 Cr
257873,Trimurthi Arabella,4 BHK 2024 Sq. Ft. Apartment,2024 Sq. Ft.,Rs 2.54 Cr
260686,Brigade Laguna,2 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 1.09 Cr
260686,Brigade Laguna,2 BHK 1194 Sq. Ft. Apartment,1194 Sq. Ft.,Rs 1.13 Cr
260686,Brigade Laguna,3 BHK 1800 Sq. Ft. Apartment,1800 Sq. Ft.,Rs 1.70 Cr
260686,Brigade Laguna,3 BHK 1888 Sq. Ft. Apartment,1888 Sq. Ft.,Rs 1.79 Cr
267047,Runwal Nirvana,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 2.30 Cr
267047,Runwal Nirvana,2 BHK 758 Sq. Ft. Apartment,758 Sq. Ft.,Rs 2.46 Cr
267635,Godrej Emerald,1 BHK 525 Sq. Ft. Apartment,525 Sq. Ft.,Rs 91.02 L
267635,Godrej Emerald,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 1.22 Cr
267635,Godrej Emerald,2 BHK 801 Sq. Ft. Apartment,801 Sq. Ft.,Rs 1.38 Cr
267635,Godrej Emerald,3 BHK 908 Sq. Ft. Apartment,908 Sq. Ft.,Rs 1.57 Cr
262668,Sipani Royal Heritage,2 BHK 1030 Sq. Ft. Apartment,1030 Sq. Ft.,Rs 40.99 L
262668,Sipani Royal Heritage,3 BHK 1250 Sq. Ft. Apartment,1250 Sq. Ft.,Rs 49.75 L
262668,Sipani Royal Heritage,3 BHK 1672 Sq. Ft. Apartment,1672 Sq. Ft.,Rs 66.54 L
265191,Green Fields Crown City,2 BHK 923 Sq. Ft. Villa,923 Sq. Ft.,Price on Request
265191,Green Fields Crown City,2 BHK 1024 Sq. Ft. Villa,1024 Sq. Ft.,Price on Request
265191,Green Fields Crown City,2 BHK 1066 Sq. Ft. Villa,1066 Sq. Ft.,Price on Request
265191,Green Fields Crown City,2 BHK 1150 Sq. Ft. Villa,1150 Sq. Ft.,Price on Request
267047,Runwal Nirvana,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 2.30 Cr
267047,Runwal Nirvana,2 BHK 758 Sq. Ft. Apartment,758 Sq. Ft.,Rs 2.46 Cr
267635,Godrej Emerald,1 BHK 525 Sq. Ft. Apartment,525 Sq. Ft.,Rs 91.02 L
267635,Godrej Emerald,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 1.22 Cr
267635,Godrej Emerald,2 BHK 801 Sq. Ft. Apartment,801 Sq. Ft.,Rs 1.38 Cr
267635,Godrej Emerald,3 BHK 908 Sq. Ft. Apartment,908 Sq. Ft.,Rs 1.57 Cr
268137,Runwal Timeless,1 BHK 418 Sq. Ft. Apartment,418 Sq. Ft.,Rs 1.25 Cr
268137,Runwal Timeless,1 BHK 422 Sq. Ft. Apartment,422 Sq. Ft.,Rs 1.27 Cr
268137,Runwal Timeless,2 BHK 583 Sq. Ft. Apartment,583 Sq. Ft.,Rs 1.75 Cr
268137,Runwal Timeless,2 BHK 644 Sq. Ft. Apartment,644 Sq. Ft.,Rs 1.94 Cr
