XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R424324,Magic Bricks Phase 1,4 BHK,1455 sq.ft,Super Area,2.30 Cr,Possession by Dec'27
R424324,Magic Bricks Phase 1,4 BHK,1600 sq.ft,Super Area,2.53 Cr,Possession by Dec'27
R424324,Magic Bricks Phase 1,4 BHK,1620 sq.ft,Super Area,2.56 Cr,Possession by Dec'27
R424721,Magic Bricks Phase 1,3 BHK,2011 sq.ft,Super Area,1.98 Cr,Possession by Dec'28
R424721,Magic Bricks Phase 1,3 BHK,2020 sq.ft,Super Area,1.99 Cr,Possession by Dec'28
R424721,Magic Bricks Phase 1,2 BHK,1364 sq.ft,Super Area,1.34 Cr,Possession by Dec'28
R424721,Magic Bricks Phase 1,2 BHK,1371 sq.ft,Super Area,1.57 Cr,Possession by Dec'28
R424721,Magic Bricks Phase 1,4 BHK,3159 sq.ft,Super Area,3.11 Cr,Possession by Dec'28
R424721,Magic Bricks Phase 1,4 BHK,3164 sq.ft,Super Area,3.12 Cr,Possession by Dec'28
R426778,Magic Bricks Phase 1,3 BHK,1265 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R426778,Magic Bricks Phase 1,3 BHK,1267 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R426778,Magic Bricks Phase 1,3 BHK,1268 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R426778,Magic Bricks Phase 1,4 BHK,1707 sq.ft,Super Area,1.94 Cr,Possession by Dec'27
R426778,Magic Bricks Phase 1,4 BHK,1708 sq.ft,Super Area,1.94 Cr,Possession by Dec'27
R427484,Magic Bricks Phase 1,5 BHK villa,4284 sq.ft,Super Area,4.75 Cr,Possession by Sep'27
R427484,Magic Bricks Phase 1,4 BHK villa,3832 sq.ft,Super Area,4.25 Cr,Possession by Sep'27
R427484,Magic Bricks Phase 1,4 BHK villa,4080 sq.ft,Super Area,4.52 Cr,Possession by Sep'27
R427484,Magic Bricks Phase 1,7 BHK villa,8471 sq.ft,Super Area,9.40 Cr,Possession by Sep'27
R427484,Magic Bricks Phase 1,6 BHK villa,7599 sq.ft,Super Area,8.43 Cr,Possession by Sep'27
R427484,Magic Bricks Phase 1,6 BHK villa,7664 sq.ft,Super Area,8.50 Cr,Possession by Sep'27
R429182,Magic Bricks Phase 1,3 BHK,804 sq.ft,Super Area,3.27 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,3 BHK,1426 sq.ft,Super Area,2.03 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,3 BHK,1427 sq.ft,Super Area,2.03 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,5 BHK,1425 sq.ft,Super Area,6.50 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,5 BHK,2627 sq.ft,Super Area,3.75 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,5 BHK,4300 sq.ft,Super Area,6.14 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,4 BHK,820 sq.ft,Super Area,5.12 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,4 BHK,2178 sq.ft,Super Area,3.11 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,6 BHK,1427 sq.ft,Super Area,7 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,6 BHK,2854 sq.ft,Super Area,4.07 Cr,Possession by Jun'29
R429182,Magic Bricks Phase 1,8 BHK,2280 sq.ft,Super Area,11.50 Cr,Possession by Jun'29
R429967,Magic Bricks Phase 1,3 BHK,1563 sq.ft,Super Area,3.22 Cr,Possession by Dec'28
R429967,Magic Bricks Phase 1,2 BHK,962 sq.ft,Super Area,1.98 Cr,Possession by Dec'28
R429967,Magic Bricks Phase 1,4 BHK,2150 sq.ft,Super Area,4.42 Cr,Possession by Dec'28
R430664,Magic Bricks Phase 1,3 BHK,981 sq.ft,Super Area,1 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,3 BHK,1058 sq.ft,Super Area,1.08 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,3 BHK,1102 sq.ft,Super Area,1.13 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,3 BHK,1481 sq.ft,Super Area,1.08 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,3 BHK,1542 sq.ft,Super Area,1.13 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,3 BHK,2065 sq.ft,Super Area,1.50 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,765 sq.ft,Super Area,78.5 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,783 sq.ft,Super Area,80.3 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,811 sq.ft,Super Area,83.2 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,817 sq.ft,Super Area,83.8 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,1134 sq.ft,Super Area,81 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,2 BHK,1140 sq.ft,Super Area,83.5 Lac,Possession by Jul'28
R430664,Magic Bricks Phase 1,4 BHK,1326 sq.ft,Super Area,1.35 Cr,Possession by Jul'28
R430664,Magic Bricks Phase 1,4 BHK,1856 sq.ft,Super Area,1.38 Cr,Possession by Jul'28
R432133,Magic Bricks Phase 1,3 BHK,2375 sq.ft,Super Area,5.35 Cr,Possession by Apr'29
R432133,Magic Bricks Phase 1,3 BHK,2405 sq.ft,Super Area,5.39 Cr,Possession by Apr'29
R432133,Magic Bricks Phase 1,4 BHK,2475 sq.ft,Super Area,5.45 Cr,Possession by Apr'29
R432133,Magic Bricks Phase 1,4 BHK,2775 sq.ft,Super Area,6.20 Cr,Possession by Apr'29
R432133,Magic Bricks Phase 1,4 BHK,3230 sq.ft,Super Area,7.20 Cr,Possession by Apr'29
R433257,Magic Bricks Phase 1,3 BHK,870 sq.ft,Super Area,94 Lac,Possession by Mar'28
R433257,Magic Bricks Phase 1,2 BHK,665 sq.ft,Super Area,70.2 Lac,Possession by Mar'28
R433257,Magic Bricks Phase 1,2 BHK,698 sq.ft,Super Area,74.1 Lac,Possession by Mar'28
R433257,Magic Bricks Phase 1,2 BHK,699 sq.ft,Super Area,78 Lac,Possession by Mar'28
R433630,Magic Bricks Phase 1,3 BHK,992 sq.ft,Super Area,86.9 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,3 BHK,1018 sq.ft,Super Area,84.4 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,3 BHK,1051 sq.ft,Super Area,90.8 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,3 BHK,1105 sq.ft,Super Area,95 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,2 BHK,733 sq.ft,Super Area,63.5 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,2 BHK,745 sq.ft,Super Area,64.5 Lac,Possession by Dec'28
R433630,Magic Bricks Phase 1,2 BHK,796 sq.ft,Super Area,68.5 Lac,Possession by Dec'28
R435926,Magic Bricks Phase 1,3 BHK,1193 sq.ft,Super Area,1.06 Cr,Possession by Dec'29
R435926,Magic Bricks Phase 1,3 BHK,1194 sq.ft,Super Area,1.11 Cr,Possession by Dec'29
R435926,Magic Bricks Phase 1,3 BHK,1197 sq.ft,Super Area,1.12 Cr,Possession by Dec'29
R435926,Magic Bricks Phase 1,3 BHK,1198 sq.ft,Super Area,1.14 Cr,Possession by Dec'29
R435926,Magic Bricks Phase 1,2 BHK,861 sq.ft,Super Area,79 Lac,Possession by Dec'29
R435926,Magic Bricks Phase 1,2 BHK,862 sq.ft,Super Area,77.9 Lac,Possession by Dec'29
R437976,Magic Bricks Phase 1,2 BHK,634 sq.ft,Super Area,75 Lac,Possession by Dec'31
R437976,Magic Bricks Phase 1,2 BHK,707 sq.ft,Super Area,83.6 Lac,Possession by Dec'31
R437976,Magic Bricks Phase 1,1 BHK,457 sq.ft,Super Area,54 Lac,Possession by Dec'31
R372,Magic Bricks Phase 1,3 BHK,2448 sq.ft,Super Area,1.19 Cr,Possession by Dec'28
R372,Magic Bricks Phase 1,3 BHK,2556 sq.ft,Super Area,1.24 Cr,Possession by Dec'28
R372,Magic Bricks Phase 1,4 BHK,3249 sq.ft,Super Area,1.58 Cr,Possession by Dec'28
R372,Magic Bricks Phase 1,4 BHK,3366 sq.ft,Super Area,1.64 Cr,Possession by Dec'28
R766,Magic Bricks Phase 1,3 BHK,1310 sq.ft,Super Area,1.80 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,3 BHK,1321 sq.ft,Super Area,1.81 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,3 BHK,1345 sq.ft,Super Area,1.84 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,3 BHK,1351 sq.ft,Super Area,1.85 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,3 BHK,1524 sq.ft,Super Area,2.26 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,3 BHK,1600 sq.ft,Super Area,2.36 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,4 BHK,1775 sq.ft,Super Area,2.69 Cr,Possession by Aug'28
R766,Magic Bricks Phase 1,4 BHK,1862 sq.ft,Super Area,2.81 Cr,Possession by Aug'28
R1020,Magic Bricks Phase 1,3 BHK,1125 sq.ft,Super Area,2.64 Cr,Possession by Dec'27
R1020,Magic Bricks Phase 1,2 BHK,864 sq.ft,Super Area,2.03 Cr,Possession by Dec'27
R1020,Magic Bricks Phase 1,2 BHK,869 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
R1020,Magic Bricks Phase 1,2 BHK,885 sq.ft,Super Area,2.07 Cr,Possession by Dec'27
R1020,Magic Bricks Phase 1,2 BHK,893 sq.ft,Super Area,2.09 Cr,Possession by Dec'27
R1184,Magic Bricks Phase 1,3 BHK,635 sq.ft,Super Area,95 Lac,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,995 sq.ft,Super Area,1.68 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1122 sq.ft,Super Area,1.98 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1137 sq.ft,Super Area,1.75 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1138 sq.ft,Super Area,2.01 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1187 sq.ft,Super Area,2.09 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1202 sq.ft,Super Area,2 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1203 sq.ft,Super Area,2.11 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1212 sq.ft,Super Area,2.13 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1308 sq.ft,Super Area,2.30 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1364 sq.ft,Super Area,2.37 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1370 sq.ft,Super Area,2.40 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,3 BHK,1605 sq.ft,Super Area,1.25 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,636 sq.ft,Super Area,Price Not Available,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,642 sq.ft,Super Area,Price Not Available,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,728 sq.ft,Super Area,1.26 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,729 sq.ft,Super Area,1.32 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,731 sq.ft,Super Area,1.33 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,775 sq.ft,Super Area,1.40 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,781 sq.ft,Super Area,1.41 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,821 sq.ft,Super Area,1.26 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,822 sq.ft,Super Area,1.48 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,877 sq.ft,Super Area,1.57 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,886 sq.ft,Super Area,1.12 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,887 sq.ft,Super Area,1.59 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,892 sq.ft,Super Area,1.49 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,893 sq.ft,Super Area,1.60 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,911 sq.ft,Super Area,1.63 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,2 BHK,930 sq.ft,Super Area,1.66 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,4 BHK,1637 sq.ft,Super Area,2.72 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,4 BHK,1900 sq.ft,Super Area,3.27 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,4 BHK,1906 sq.ft,Super Area,3.14 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,4 BHK,1907 sq.ft,Super Area,3.28 Cr,Possession by Dec'25
R1184,Magic Bricks Phase 1,4 BHK,1915 sq.ft,Super Area,3.14 Cr,Possession by Dec'25
R260370,Magic Bricks Phase 1,3 BHK,1450 sq.ft,Super Area,1.75 Cr,Possession by Jul'25
R260370,Magic Bricks Phase 1,3 BHK,1650 sq.ft,Super Area,1.99 Cr,Possession by Jul'25
R260370,Magic Bricks Phase 1,3 BHK,1700 sq.ft,Super Area,2.05 Cr,Possession by Jul'25
R260370,Magic Bricks Phase 1,2 BHK,1250 sq.ft,Super Area,1.50 Cr,Possession by Jul'25
R11362,Magic Bricks Phase 1,3 BHK,916 sq.ft,Super Area,2.54 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,945 sq.ft,Super Area,2.62 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,954 sq.ft,Super Area,2.65 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,986 sq.ft,Super Area,2.13 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,1000 sq.ft,Super Area,2.50 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,1100 sq.ft,Super Area,2.51 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,1120 sq.ft,Super Area,2.40 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,1125 sq.ft,Super Area,2.41 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,3 BHK,1140 sq.ft,Super Area,2.38 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,606 sq.ft,Super Area,1.66 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,717 sq.ft,Super Area,2.02 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,737 sq.ft,Super Area,2.08 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,1.66 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,760 sq.ft,Super Area,1.71 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,784 sq.ft,Super Area,1.74 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,795 sq.ft,Super Area,1.90 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,814 sq.ft,Super Area,1.81 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,840 sq.ft,Super Area,1.97 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,2 BHK,1250 sq.ft,Super Area,2.87 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,4 BHK,1137 sq.ft,Super Area,3.21 Cr,Possession by Dec'25
R11362,Magic Bricks Phase 1,4 BHK,1374 sq.ft,Super Area,3.88 Cr,Possession by Dec'25
R15378,Magic Bricks Phase 1,Penthouse,11400 sq.ft,Super Area,11.97 Cr,Possession by Mar'29
R15378,Magic Bricks Phase 1,Penthouse,16400 sq.ft,Super Area,17.22 Cr,Possession by Mar'29
R15378,Magic Bricks Phase 1,5 BHK,8550 sq.ft,Super Area,Price Not Available,Possession by Mar'29
R15378,Magic Bricks Phase 1,4 BHK,6100 sq.ft,Super Area,5.61 Cr,Possession by Mar'29
R32576,Magic Bricks Phase 1,3 BHK,1041 sq.ft,Super Area,2.08 Cr,Possession by Dec'29
R32576,Magic Bricks Phase 1,3 BHK,1101 sq.ft,Super Area,2.20 Cr,Possession by Dec'29
R32576,Magic Bricks Phase 1,3 BHK,1197 sq.ft,Super Area,2.39 Cr,Possession by Dec'29
R32576,Magic Bricks Phase 1,2 BHK,759 sq.ft,Super Area,1.51 Cr,Possession by Dec'29
R32576,Magic Bricks Phase 1,2 BHK,795 sq.ft,Super Area,1.58 Cr,Possession by Dec'29
R51436,Magic Bricks Phase 1,2 BHK,575 sq.ft,Super Area,86.5 Lac,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,580 sq.ft,Super Area,87.3 Lac,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,634 sq.ft,Super Area,95.4 Lac,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,672 sq.ft,Super Area,1.01 Cr,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,678 sq.ft,Super Area,1.02 Cr,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,680 sq.ft,Super Area,1.02 Cr,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,699 sq.ft,Super Area,1.05 Cr,Possession by Dec'27
R51436,Magic Bricks Phase 1,2 BHK,701 sq.ft,Super Area,1.05 Cr,Possession by Dec'27
R51436,Magic Bricks Phase 1,1 BHK,411 sq.ft,Super Area,61.9 Lac,Possession by Dec'27
R51436,Magic Bricks Phase 1,1 BHK,415 sq.ft,Super Area,62.5 Lac,Possession by Dec'27
R418866,Magic Bricks Phase 1,3 BHK,1200 sq.ft,Super Area,2.95 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,3 BHK,1230 sq.ft,Super Area,2.99 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,2 BHK,723 sq.ft,Super Area,1.80 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,2 BHK,729 sq.ft,Super Area,1.81 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,2 BHK,740 sq.ft,Super Area,1.81 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,2 BHK,966 sq.ft,Super Area,1.76 Cr,Possession by Dec'27
R418866,Magic Bricks Phase 1,4 BHK,1660 sq.ft,Super Area,2.95 Cr,Possession by Dec'27
R271087,Magic Bricks Phase 1,2 BHK,742 sq.ft,Super Area,69.3 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,746 sq.ft,Super Area,69.6 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,765 sq.ft,Super Area,71.4 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,949 sq.ft,Super Area,68.1 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,954 sq.ft,Super Area,68.5 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,990 sq.ft,Super Area,71.1 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,1054 sq.ft,Super Area,75.7 Lac,Possession by Dec'26
R271087,Magic Bricks Phase 1,2 BHK,1270 sq.ft,Super Area,91.2 Lac,Possession by Dec'26
R271917,Magic Bricks Phase 1,3 BHK,2258 sq.ft,Super Area,1.94 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2277 sq.ft,Super Area,1.95 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2288 sq.ft,Super Area,1.96 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2326 sq.ft,Super Area,2 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2345 sq.ft,Super Area,2.01 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2356 sq.ft,Super Area,2.02 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2638 sq.ft,Super Area,2.26 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2653 sq.ft,Super Area,2.28 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2664 sq.ft,Super Area,2.29 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2686 sq.ft,Super Area,2.31 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,3 BHK,2694 sq.ft,Super Area,2.31 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4332 sq.ft,Super Area,3.72 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4336 sq.ft,Super Area,3.72 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4433 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4435 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4436 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4744 sq.ft,Super Area,4.07 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4747 sq.ft,Super Area,4.08 Cr,Possession by Oct'28
R271917,Magic Bricks Phase 1,4 BHK,4750 sq.ft,Super Area,4.08 Cr,Possession by Oct'28
R354496,Magic Bricks Phase 1,3 BHK,1181 sq.ft,Super Area,1.04 Cr,Possession by Mar'28
R354496,Magic Bricks Phase 1,3 BHK,1783 sq.ft,Super Area,1.21 Cr,Possession by Mar'28
R372334,Magic Bricks Phase 1,2 BHK,623 sq.ft,Super Area,72.8 Lac,Possession by Dec'28
R372334,Magic Bricks Phase 1,2 BHK,790 sq.ft,Super Area,70.1 Lac,Possession by Dec'28
R378934,Magic Bricks Phase 1,2 BHK,676 sq.ft,Super Area,83.1 Lac,Possession by Dec'29
R378934,Magic Bricks Phase 1,2 BHK,677 sq.ft,Super Area,83.2 Lac,Possession by Dec'29
R391741,Magic Bricks Phase 1,3 BHK,1264 sq.ft,Super Area,2.47 Cr,Possession by Mar'28
R391741,Magic Bricks Phase 1,3 BHK,1275 sq.ft,Super Area,2.49 Cr,Possession by Mar'28
R391741,Magic Bricks Phase 1,2 BHK,833 sq.ft,Super Area,1.63 Cr,Possession by Mar'28
R401645,Magic Bricks Phase 1,3 BHK,900 sq.ft,Super Area,2.60 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,3 BHK,901 sq.ft,Super Area,2.48 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,3 BHK,983 sq.ft,Super Area,2.66 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,2 BHK,546 sq.ft,Super Area,1.39 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,2 BHK,655 sq.ft,Super Area,1.65 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,2 BHK,704 sq.ft,Super Area,1.91 Cr,Possession by Mar'31
R401645,Magic Bricks Phase 1,2 BHK,728 sq.ft,Super Area,1.96 Cr,Possession by Mar'31
R430664,Magic Bricks Phase 1,2 BHK,533 sq.ft,Super Area,1.38 Cr,Possession by Apr'27
R430664,Magic Bricks Phase 1,2 BHK,540 sq.ft,Super Area,1.40 Cr,Possession by Apr'27
R430664,Magic Bricks Phase 1,2 BHK,610 sq.ft,Super Area,1.58 Cr,Possession by Apr'27
R430664,Magic Bricks Phase 1,2 BHK,621 sq.ft,Super Area,1.61 Cr,Possession by Apr'27
R430664,Magic Bricks Phase 1,1 BHK,384 sq.ft,Super Area,99.7 Lac,Possession by Apr'27
R430664,Magic Bricks Phase 1,1 BHK,394 sq.ft,Super Area,1.02 Cr,Possession by Apr'27
R430664,Magic Bricks Phase 1,1 BHK,417 sq.ft,Super Area,1.08 Cr,Possession by Apr'27
R402904,Magic Bricks Phase 1,3 BHK,1315 sq.ft,Super Area,1.13 Cr,Possession by Dec'29
R402904,Magic Bricks Phase 1,3 BHK,2400 sq.ft,Super Area,96 Lac,Possession by Dec'29
R402904,Magic Bricks Phase 1,4 BHK,1860 sq.ft,Super Area,1.62 Cr,Possession by Dec'29
R402904,Magic Bricks Phase 1,4 BHK,3150 sq.ft,Super Area,1.54 Cr,Possession by Dec'29
R402904,Magic Bricks Phase 1,4 BHK,3425 sq.ft,Super Area,1.77 Cr,Possession by Dec'29
R409222,Magic Bricks Phase 1,3 BHK,2847 sq.ft,Super Area,Price Not Available,Possession by Apr'27
R409222,Magic Bricks Phase 1,4 BHK,3722 sq.ft,Super Area,Price Not Available,Possession by Apr'27
R409222,Magic Bricks Phase 1,4 BHK,3852 sq.ft,Super Area,Price Not Available,Possession by Apr'27
R422985,Magic Bricks Phase 1,2 BHK,536 sq.ft,Super Area,58.2 Lac,Possession by Dec'31
R422985,Magic Bricks Phase 1,1 BHK,322 sq.ft,Super Area,35 Lac,Possession by Dec'31
R422985,Magic Bricks Phase 1,1 BHK,503 sq.ft,Super Area,54.6 Lac,Possession by Dec'31
R430075,Magic Bricks Phase 1,3 BHK,2243 sq.ft,Super Area,3.21 Cr,Possession by Jun'32
R430075,Magic Bricks Phase 1,3 BHK,2601 sq.ft,Super Area,3.73 Cr,Possession by Jun'32
R430075,Magic Bricks Phase 1,4 BHK,2724 sq.ft,Super Area,3.90 Cr,Possession by Jun'32
R435926,Magic Bricks Phase 1,3 BHK,1510 sq.ft,Super Area,2.24 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,3 BHK,1513 sq.ft,Super Area,2.24 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,3 BHK,1898 sq.ft,Super Area,2.80 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,3 BHK,2085 sq.ft,Super Area,3.10 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,3 BHK,2088 sq.ft,Super Area,3.10 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,4 BHK,2486 sq.ft,Super Area,3.69 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,4 BHK,2514 sq.ft,Super Area,3.73 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,4 BHK,2846 sq.ft,Super Area,4.23 Cr,Possession by Sep'29
R435926,Magic Bricks Phase 1,4 BHK,2863 sq.ft,Super Area,4.25 Cr,Possession by Sep'29
R409850,Magic Bricks Phase 1,3 BHK,1368 sq.ft,Super Area,1.75 Cr,Possession by Mar'14
R409850,Magic Bricks Phase 1,3 BHK,1395 sq.ft,Super Area,1.78 Cr,Possession by Mar'14
R409850,Magic Bricks Phase 1,3 BHK,1449 sq.ft,Super Area,1.85 Cr,Possession by Mar'14
R409850,Magic Bricks Phase 1,2 BHK,1008 sq.ft,Super Area,97.4 Lac,Possession by Mar'14
R409850,Magic Bricks Phase 1,2 BHK,1026 sq.ft,Super Area,99.1 Lac,Possession by Mar'14
R413380,Magic Bricks Phase 1,3 BHK,1285 sq.ft,Super Area,3.28 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1287 sq.ft,Super Area,3.29 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1295 sq.ft,Super Area,3.31 Cr,Possession by Jul'25
